n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
2536,40,715,10.620346,13.68205,23.732322,8.4792511,1.0623666,0.96293002
2537,40,720,10.577797,13.683579,23.678838,8.4242033,1.0623725,0.96295293
2538,40,725,10.535835,13.685094,23.625821,8.3698711,1.0623784,0.96297555
2539,40,730,10.494453,13.686594,23.573268,8.3162407,1.0623842,0.96299786
2540,40,735,10.453644,13.688081,23.521171,8.2632987,1.06239,0.96301988
2541,40,740,10.4134,13.689554,23.469525,8.2110321,1.0623958,0.96304162
2542,40,745,10.373716,13.691014,23.418325,8.1594281,1.0624015,0.96306307
2543,40,750,10.334584,13.69246,23.367566,8.1084742,1.0624071,0.96308425
2544,40,755,10.295999,13.693894,23.317242,8.0581585,1.0624127,0.96310515
2545,40,760,10.257953,13.695314,23.267348,8.008469,1.0624183,0.96312579
2546,40,765,10.220441,13.696721,23.217879,7.9593942,1.0624238,0.96314617
2547,40,770,10.183455,13.698116,23.16883,7.910923,1.0624293,0.96316629
2548,40,775,10.146991,13.699498,23.120196,7.8630442,1.0624347,0.96318617
2549,40,780,10.111041,13.700868,23.071972,7.8157473,1.0624401,0.96320579
2550,40,785,10.0756,13.702226,23.024153,7.7690217,1.0624454,0.96322518
2551,40,790,10.040662,13.703571,22.976735,7.7228572,1.0624507,0.96324432
2552,40,795,10.00622,13.704905,22.929712,7.677244,1.062456,0.96326324
2553,40,800,9.9722697,13.706227,22.883081,7.6321722,1.0624612,0.96328192
2554,40,805,9.9388044,13.707538,22.836836,7.5876324,1.0624664,0.96330038
2555,40,810,9.9058186,13.708837,22.790973,7.5436153,1.0624715,0.96331862
2556,40,815,9.8733068,13.710125,22.745488,7.5001118,1.0624766,0.96333664
2557,40,820,9.8412633,13.711402,22.700377,7.457113,1.0624817,0.96335445
2558,40,825,9.8096828,13.712668,22.655635,7.4146104,1.0624867,0.96337205
2559,40,830,9.7785596,13.713923,22.611258,7.3725954,1.0624917,0.96338945
2560,40,835,9.7478886,13.715167,22.567241,7.3310597,1.0624966,0.96340664
2561,40,840,9.7176643,13.716401,22.523582,7.2899954,1.0625015,0.96342364
2562,40,845,9.6878816,13.717624,22.480274,7.2493945,1.0625064,0.96344044
2563,40,850,9.6585353,13.718837,22.437316,7.2092492,1.0625112,0.96345704
2564,40,855,9.6296202,13.72004,22.394703,7.1695521,1.062516,0.96347346
2565,40,860,9.6011313,13.721232,22.35243,7.1302957,1.0625207,0.9634897
2566,40,865,9.5730636,13.722415,22.310495,7.0914727,1.0625254,0.96350575
2567,40,870,9.5454123,13.723588,22.268893,7.0530762,1.0625301,0.96352162
2568,40,875,9.5181722,13.724751,22.22762,7.0150993,1.0625347,0.96353732
2569,40,880,9.4913388,13.725905,22.186674,6.977535,1.0625393,0.96355284
2570,40,885,9.464907,13.727049,22.14605,6.9403769,1.0625439,0.96356819
2571,40,890,9.4388724,13.728184,22.105746,6.9036184,1.0625484,0.96358338
2572,40,895,9.4132301,13.72931,22.065756,6.8672532,1.0625529,0.9635984
2573,40,900,9.3879755,13.730426,22.026079,6.831275,1.0625573,0.96361326
2574,40,905,9.3631042,13.731533,21.98671,6.7956779,1.0625618,0.96362795
2575,40,910,9.3386115,13.732632,21.947646,6.7604557,1.0625662,0.96364249
2576,40,915,9.314493,13.733721,21.908885,6.7256028,1.0625705,0.96365688
2577,40,920,9.2907444,13.734802,21.870422,6.6911134,1.0625748,0.96367112
2578,40,925,9.2673612,13.735875,21.832254,6.6569819,1.0625791,0.9636852
2579,40,930,9.244339,13.736938,21.794379,6.6232027,1.0625834,0.96369914
2580,40,935,9.2216738,13.737994,21.756793,6.5897706,1.0625876,0.96371293
2581,40,940,9.1993611,13.739041,21.719494,6.5566803,1.0625918,0.96372658
2582,40,945,9.1773969,13.74008,21.682477,6.5239266,1.062596,0.96374009
2583,40,950,9.155777,13.74111,21.64574,6.4915045,1.0626001,0.96375346
2584,40,955,9.1344973,13.742133,21.609281,6.459409,1.0626042,0.96376669
2585,40,960,9.1135539,13.743148,21.573096,6.4276353,1.0626083,0.96377979
2586,40,965,9.0929425,13.744155,21.537182,6.3961785,1.0626123,0.96379276
2587,40,970,9.0726595,13.745154,21.501536,6.3650341,1.0626163,0.96380559
2588,40,975,9.0527007,13.746145,21.466156,6.3341975,1.0626203,0.9638183
2589,40,980,9.0330625,13.747129,21.43104,6.3036642,1.0626242,0.96383089
2590,40,985,9.0137408,13.748105,21.396183,6.2734297,1.0626282,0.96384334
2591,40,990,8.994732,13.749074,21.361584,6.2434898,1.062632,0.96385568
2592,40,995,8.9760322,13.750036,21.32724,6.2138403,1.0626359,0.96386789
2593,40,1000,8.9576379,13.75099,21.293148,6.1844769,1.0626397,0.96387999
2594,40,1005,8.9395453,13.751937,21.259305,6.1553956,1.0626435,0.96389196
2595,40,1010,8.9217508,13.752877,21.22571,6.1265925,1.0626473,0.96390383
2596,40,1015,8.9042508,13.75381,21.19236,6.0980635,1.0626511,0.96391557
2597,40,1020,8.8870418,13.754736,21.159251,6.0698049,1.0626548,0.96392721
2598,40,1025,8.8701203,13.755655,21.126382,6.0418129,1.0626585,0.96393873
2599,40,1030,8.8534827,13.756567,21.093751,6.0140837,1.0626622,0.96395015
2600,40,1035,8.8371258,13.757473,21.061354,5.9866138,1.0626658,0.96396146
2601,40,1040,8.821046,13.758372,21.02919,5.9593996,1.0626694,0.96397266
2602,40,1045,8.80524,13.759264,20.997255,5.9324375,1.062673,0.96398375
2603,40,1050,8.7897045,13.76015,20.965549,5.9057241,1.0626766,0.96399475
2604,40,1055,8.7744363,13.761029,20.934068,5.879256,1.0626801,0.96400564
2605,40,1060,8.7594319,13.761903,20.902811,5.85303,1.0626836,0.96401643
2606,40,1065,8.7446884,13.762769,20.871775,5.8270427,1.0626871,0.96402712
2607,40,1070,8.7302023,13.76363,20.840958,5.8012909,1.0626906,0.96403772
2608,40,1075,8.7159707,13.764484,20.810357,5.7757716,1.062694,0.96404822
2609,40,1080,8.7019904,13.765332,20.779971,5.7504816,1.0626974,0.96405862
2610,40,1085,8.6882583,13.766174,20.749798,5.7254179,1.0627008,0.96406893
2611,40,1090,8.6747714,13.767011,20.719835,5.7005775,1.0627042,0.96407915
2612,40,1095,8.6615267,13.767841,20.690081,5.6759575,1.0627076,0.96408927
2613,40,1100,8.6485211,13.768665,20.660533,5.651555,1.0627109,0.96409931
2614,40,1105,8.6357518,13.769484,20.63119,5.6273672,1.0627142,0.96410926
2615,40,1110,8.6232158,13.770297,20.602049,5.6033912,1.0627175,0.96411912
2616,40,1115,8.6109103,13.771104,20.573108,5.5796245,1.0627207,0.96412889
2617,40,1120,8.5988324,13.771905,20.544366,5.5560642,1.0627239,0.96413858
2618,40,1125,8.5869792,13.772701,20.515821,5.5327077,1.0627272,0.96414818
2619,40,1130,8.575348,13.773492,20.48747,5.5095525,1.0627303,0.9641577
2620,40,1135,8.563936,13.774277,20.459313,5.486596,1.0627335,0.96416714
2621,40,1140,8.5527406,13.775057,20.431346,5.4638357,1.0627367,0.96417649
2622,40,1145,8.5417589,13.775831,20.403569,5.4412691,1.0627398,0.96418577
2623,40,1150,8.5309884,13.7766,20.375979,5.4188939,1.0627429,0.96419497
2624,40,1155,8.5204263,13.777364,20.348575,5.3967075,1.062746,0.96420409
2625,40,1160,8.5100701,13.778122,20.321355,5.3747077,1.062749,0.96421313
2626,40,1165,8.4999172,13.778876,20.294317,5.3528922,1.0627521,0.9642221
2627,40,1170,8.4899651,13.779624,20.26746,5.3312587,1.0627551,0.96423099
2628,40,1175,8.4802112,13.780367,20.240782,5.3098049,1.0627581,0.96423981
2629,40,1180,8.470653,13.781106,20.21428,5.2885287,1.0627611,0.96424855
2630,40,1185,8.4612881,13.781839,20.187955,5.267428,1.062764,0.96425722
2631,40,1190,8.452114,13.782568,20.161803,5.2465005,1.062767,0.96426583
2632,40,1195,8.4431282,13.783291,20.135824,5.2257442,1.0627699,0.96427436
2633,40,1200,8.4343285,13.78401,20.110015,5.2051571,1.0627728,0.96428282
2634,40,1205,8.4257124,13.784724,20.084376,5.1847371,1.0627757,0.96429121
2635,40,1210,8.4172777,13.785434,20.058904,5.1644822,1.0627785,0.96429953
2636,40,1215,8.4090219,13.786139,20.033598,5.1443904,1.0627814,0.96430779
2637,40,1220,8.4009429,13.786839,20.008457,5.12446,1.0627842,0.96431598
2638,40,1225,8.3930383,13.787535,19.983479,5.1046888,1.062787,0.9643241
2639,40,1230,8.385306,13.788226,19.958662,5.0850751,1.0627898,0.96433216
2640,40,1235,8.3777437,13.788912,19.934006,5.065617,1.0627926,0.96434016
2641,40,1240,8.3703493,13.789595,19.909508,5.0463128,1.0627953,0.96434809
2642,40,1245,8.3631205,13.790272,19.885167,5.0271606,1.0627981,0.96435596
2643,40,1250,8.3560554,13.790946,19.860983,5.0081586,1.0628008,0.96436377
2644,40,1255,8.3491516,13.791615,19.836953,4.9893052,1.0628035,0.96437152
2645,40,1260,8.3424073,13.79228,19.813076,4.9705987,1.0628062,0.96437921
2646,40,1265,8.3358202,13.79294,19.78935,4.9520373,1.0628088,0.96438683
2647,40,1270,8.3293884,13.793597,19.765775,4.9336194,1.0628115,0.9643944
2648,40,1275,8.3231099,13.794249,19.742349,4.9153434,1.0628141,0.96440191
2649,40,1280,8.3169827,13.794897,19.719071,4.8972077,1.0628168,0.96440936
2650,40,1285,8.3110047,13.795541,19.695939,4.8792107,1.0628194,0.96441676
2651,40,1290,8.3051742,13.796182,19.672952,4.8613508,1.0628219,0.9644241
2652,40,1295,8.299489,13.796818,19.65011,4.8436266,1.0628245,0.96443138
2653,40,1300,8.2939474,13.79745,19.627409,4.8260364,1.0628271,0.96443861
2654,40,1305,8.2885475,13.798078,19.60485,4.8085789,1.0628296,0.96444579
2655,40,1310,8.2832874,13.798702,19.582432,4.7912526,1.0628321,0.96445291
2656,40,1315,8.2781652,13.799323,19.560152,4.7740559,1.0628346,0.96445997
2657,40,1320,8.2731792,13.799939,19.53801,4.7569876,1.0628371,0.96446699
2658,40,1325,8.2683275,13.800552,19.516004,4.7400461,1.0628396,0.96447395
2659,40,1330,8.2636085,13.801161,19.494133,4.7232302,1.0628421,0.96448086
2660,40,1335,8.2590202,13.801766,19.472397,4.7065384,1.0628445,0.96448772
2661,40,1340,8.2545612,13.802368,19.450794,4.6899694,1.0628469,0.96449453
2662,40,1345,8.2502295,13.802966,19.429323,4.6735219,1.0628494,0.96450129
2663,40,1350,8.2460235,13.803561,19.407982,4.6571946,1.0628518,0.96450801
2664,40,1355,8.2419416,13.804151,19.386771,4.6409861,1.0628541,0.96451467
2665,40,1360,8.237982,13.804739,19.365689,4.6248953,1.0628565,0.96452128
2666,40,1365,8.2341432,13.805322,19.344734,4.6089209,1.0628589,0.96452785
2667,40,1370,8.2304236,13.805903,19.323905,4.5930616,1.0628612,0.96453437
2668,40,1375,8.2268215,13.806479,19.303202,4.5773163,1.0628635,0.96454084
2669,40,1380,8.2233355,13.807053,19.282623,4.5616837,1.0628659,0.96454727
2670,40,1385,8.2199638,13.807623,19.262167,4.5461626,1.0628682,0.96455365
2671,40,1390,8.2167051,13.808189,19.241833,4.530752,1.0628705,0.96455999
2672,40,1395,8.2135577,13.808752,19.221621,4.5154506,1.0628727,0.96456628
2673,40,1400,8.2105202,13.809312,19.201528,4.5002573,1.062875,0.96457253
2674,40,1405,8.2075911,13.809869,19.181555,4.485171,1.0628772,0.96457873
2675,40,1410,8.2047689,13.810422,19.1617,4.4701905,1.0628795,0.96458489
2676,40,1415,8.2020523,13.810972,19.141962,4.455315,1.0628817,0.96459101
2677,40,1420,8.1994397,13.811519,19.12234,4.4405431,1.0628839,0.96459708
2678,40,1425,8.1969297,13.812063,19.102833,4.4258739,1.0628861,0.96460312
2679,40,1430,8.194521,13.812604,19.083441,4.4113064,1.0628883,0.96460911
2680,40,1435,8.1922121,13.813141,19.064162,4.3968395,1.0628905,0.96461506
2681,40,1440,8.1900018,13.813675,19.044995,4.3824721,1.0628926,0.96462097
2682,40,1445,8.1878887,13.814207,19.02594,4.3682034,1.0628948,0.96462684
2683,40,1450,8.1858713,13.814735,19.006996,4.3540323,1.0628969,0.96463267
2684,40,1455,8.1839486,13.81526,18.988161,4.3399578,1.062899,0.96463846
2685,40,1460,8.182119,13.815783,18.969435,4.325979,1.0629011,0.96464421
2686,40,1465,8.1803814,13.816302,18.950817,4.3120949,1.0629032,0.96464992
2687,40,1470,8.1787345,13.816818,18.932306,4.2983046,1.0629053,0.9646556
2688,40,1475,8.177177,13.817332,18.913901,4.2846071,1.0629074,0.96466123
2689,40,1480,8.1757077,13.817842,18.895602,4.2710016,1.0629095,0.96466683
2690,40,1485,8.1743254,13.81835,18.877407,4.2574872,1.0629115,0.9646724
2691,40,1490,8.1730289,13.818855,18.859316,4.2440629,1.0629135,0.96467792
2692,40,1495,8.1718169,13.819357,18.841327,4.2307279,1.0629156,0.96468341
2693,40,1500,8.1706884,13.819856,18.823441,4.2174813,1.0629176,0.96468886
2694,40,1505,8.1696422,13.820352,18.805656,4.2043223,1.0629196,0.96469428
2695,40,1510,8.168677,13.820846,18.787971,4.19125,1.0629216,0.96469966
2696,40,1515,8.1677919,13.821337,18.770386,4.1782636,1.0629236,0.96470501
2697,40,1520,8.1669855,13.821825,18.752899,4.1653622,1.0629255,0.96471032
2698,40,1525,8.166257,13.822311,18.735511,4.1525452,1.0629275,0.9647156
2699,40,1530,8.1656051,13.822794,18.71822,4.1398115,1.0629295,0.96472084
2700,40,1535,8.1650288,13.823274,18.701025,4.1271606,1.0629314,0.96472605
2701,40,1540,8.164527,13.823752,18.683926,4.1145915,1.0629333,0.96473123
2702,40,1545,8.1640987,13.824227,18.666922,4.1021035,1.0629352,0.96473638
2703,40,1550,8.1637429,13.824699,18.650013,4.0896959,1.0629372,0.96474149
2704,40,1555,8.1634584,13.825169,18.633197,4.0773678,1.0629391,0.96474657
2705,40,1560,8.1632444,13.825636,18.616473,4.0651186,1.0629409,0.96475161
2706,40,1565,8.1630998,13.826101,18.599842,4.0529476,1.0629428,0.96475663
2707,40,1570,8.1630236,13.826564,18.583302,4.0408539,1.0629447,0.96476161
2708,40,1575,8.1630148,13.827023,18.566853,4.0288369,1.0629465,0.96476656
2709,40,1580,8.1630725,13.827481,18.550494,4.0168958,1.0629484,0.96477149
2710,40,1585,8.1631957,13.827936,18.534224,4.0050301,1.0629502,0.96477638
2711,40,1590,8.1633836,13.828388,18.518043,3.9932389,1.0629521,0.96478124
2712,40,1595,8.1636351,13.828838,18.501949,3.9815216,1.0629539,0.96478607
2713,40,1600,8.1639494,13.829286,18.485943,3.9698776,1.0629557,0.96479087
2714,40,1605,8.1643255,13.829732,18.470023,3.9583061,1.0629575,0.96479564
2715,40,1610,8.1647626,13.830175,18.45419,3.9468065,1.0629593,0.96480038
2716,40,1615,8.1652597,13.830615,18.438441,3.9353782,1.062961,0.9648051
2717,40,1620,8.1658161,13.831054,18.422778,3.9240205,1.0629628,0.96480978
2718,40,1625,8.1664309,13.83149,18.407198,3.9127328,1.0629646,0.96481444
2719,40,1630,8.1671031,13.831924,18.391702,3.9015144,1.0629663,0.96481906
2720,40,1635,8.167832,13.832355,18.376288,3.8903647,1.0629681,0.96482366
2721,40,1640,8.1686168,13.832785,18.360956,3.8792832,1.0629698,0.96482824
2722,40,1645,8.1694565,13.833212,18.345706,3.8682692,1.0629715,0.96483278
2723,40,1650,8.1703506,13.833637,18.330537,3.8573222,1.0629732,0.9648373
2724,40,1655,8.171298,13.834059,18.315448,3.8464414,1.062975,0.96484179
2725,40,1660,8.1722981,13.83448,18.300439,3.8356264,1.0629767,0.96484625
2726,40,1665,8.17335,13.834898,18.285509,3.8248766,1.0629783,0.96485069
2727,40,1670,8.1744531,13.835315,18.270658,3.8141914,1.06298,0.9648551
2728,40,1675,8.1756065,13.835729,18.255884,3.8035702,1.0629817,0.96485949
2729,40,1680,8.1768096,13.836141,18.241188,3.7930125,1.0629834,0.96486385
2730,40,1685,8.1780615,13.836551,18.226568,3.7825178,1.062985,0.96486818
2731,40,1690,8.1793615,13.836959,18.212025,3.7720854,1.0629867,0.96487249
2732,40,1695,8.180709,13.837365,18.197558,3.7617149,1.0629883,0.96487678
2733,40,1700,8.1821032,13.837768,18.183165,3.7514057,1.0629899,0.96488104
2734,40,1705,8.1835434,13.83817,18.168847,3.7411573,1.0629916,0.96488527
2735,40,1710,8.1850289,13.83857,18.154604,3.7309692,1.0629932,0.96488948
2736,40,1715,8.1865591,13.838968,18.140433,3.7208409,1.0629948,0.96489367
2737,40,1720,8.1881333,13.839363,18.126336,3.7107718,1.0629964,0.96489783
2738,40,1725,8.1897508,13.839757,18.112311,3.7007614,1.062998,0.96490197
2739,40,1730,8.1914109,13.840149,18.098358,3.6908093,1.0629995,0.96490608
2740,40,1735,8.1931131,13.840539,18.084476,3.680915,1.0630011,0.96491017
2741,40,1740,8.1948566,13.840927,18.070665,3.6710779,1.0630027,0.96491424
2742,40,1745,8.1966409,13.841313,18.056925,3.6612977,1.0630042,0.96491828
2743,40,1750,8.1984653,13.841697,18.043254,3.6515738,1.0630058,0.9649223
2744,40,1755,8.2003292,13.842079,18.029653,3.6419057,1.0630073,0.9649263
2745,40,1760,8.202232,13.842459,18.016121,3.6322931,1.0630089,0.96493028
2746,40,1765,8.2041732,13.842838,18.002657,3.6227353,1.0630104,0.96493424
2747,40,1770,8.206152,13.843215,17.989261,3.6132321,1.0630119,0.96493817
2748,40,1775,8.2081679,13.843589,17.975932,3.6037829,1.0630134,0.96494208
2749,40,1780,8.2102205,13.843962,17.962671,3.5943872,1.0630149,0.96494597
2750,40,1785,8.212309,13.844334,17.949475,3.5850447,1.0630164,0.96494984
2751,40,1790,8.2144329,13.844703,17.936346,3.575755,1.0630179,0.96495368
2752,40,1795,8.2165917,13.845071,17.923282,3.5665175,1.0630194,0.96495751
2753,40,1800,8.2187849,13.845437,17.910284,3.5573318,1.0630209,0.96496131
2754,40,1805,8.2210118,13.845801,17.89735,3.5481976,1.0630224,0.96496509
2755,40,1810,8.223272,13.846163,17.88448,3.5391145,1.0630238,0.96496886
2756,40,1815,8.2255649,13.846524,17.871673,3.5300819,1.0630253,0.9649726
2757,40,1820,8.2278901,13.846883,17.858931,3.5210995,1.0630267,0.96497632
2758,40,1825,8.2302469,13.84724,17.84625,3.512167,1.0630282,0.96498002
2759,40,1830,8.232635,13.847595,17.833633,3.5032838,1.0630296,0.9649837
2760,40,1835,8.2350537,13.847949,17.821077,3.4944497,1.063031,0.96498737
2761,40,1840,8.2375027,13.848302,17.808583,3.4856641,1.0630324,0.96499101
2762,40,1845,8.2399814,13.848652,17.79615,3.4769268,1.0630339,0.96499463
2763,40,1850,8.2424893,13.849001,17.783777,3.4682374,1.0630353,0.96499823
2764,40,1855,8.245026,13.849348,17.771465,3.4595954,1.0630367,0.96500182
2765,40,1860,8.247591,13.849694,17.759213,3.4510005,1.0630381,0.96500538
2766,40,1865,8.2501839,13.850038,17.74702,3.4424524,1.0630395,0.96500893
2767,40,1870,8.2528041,13.85038,17.734886,3.4339506,1.0630408,0.96501246
2768,40,1875,8.2554513,13.850721,17.722811,3.4254948,1.0630422,0.96501597
2769,40,1880,8.258125,13.85106,17.710794,3.4170846,1.0630436,0.96501946
2770,40,1885,8.2608248,13.851398,17.698835,3.4087198,1.0630449,0.96502293
2771,40,1890,8.2635502,13.851734,17.686933,3.4003998,1.0630463,0.96502638
2772,40,1895,8.2663008,13.852069,17.675089,3.3921245,1.0630476,0.96502982
2773,40,1900,8.2690762,13.852402,17.663301,3.3838934,1.063049,0.96503324
2774,40,1905,8.271876,13.852733,17.65157,3.3757062,1.0630503,0.96503664
2775,40,1910,8.2746997,13.853063,17.639894,3.3675625,1.0630517,0.96504002
2776,40,1915,8.277547,13.853392,17.628274,3.3594621,1.063053,0.96504338
2777,40,1920,8.2804175,13.853718,17.616709,3.3514046,1.0630543,0.96504673
2778,40,1925,8.2833107,13.854044,17.605199,3.3433897,1.0630556,0.96505006
2779,40,1930,8.2862263,13.854368,17.593743,3.335417,1.0630569,0.96505338
2780,40,1935,8.289164,13.854691,17.582341,3.3274863,1.0630582,0.96505667
2781,40,1940,8.2921232,13.855012,17.570993,3.3195971,1.0630595,0.96505995
2782,40,1945,8.2951037,13.855331,17.559699,3.3117493,1.0630608,0.96506322
2783,40,1950,8.2981051,13.85565,17.548457,3.3039425,1.0630621,0.96506646
2784,40,1955,8.301127,13.855966,17.537268,3.2961763,1.0630634,0.9650697
2785,40,1960,8.3041691,13.856282,17.526132,3.2884505,1.0630646,0.96507291
2786,40,1965,8.3072309,13.856596,17.515047,3.2807648,1.0630659,0.96507611
2787,40,1970,8.3103123,13.856908,17.504014,3.2731188,1.0630672,0.96507929
2788,40,1975,8.3134127,13.857219,17.493032,3.2655124,1.0630684,0.96508246
2789,40,1980,8.316532,13.857529,17.482102,3.2579451,1.0630697,0.96508561
2790,40,1985,8.3196697,13.857838,17.471221,3.2504167,1.0630709,0.96508874
2791,40,1990,8.3228255,13.858145,17.460392,3.242927,1.0630722,0.96509186
2792,40,1995,8.325999,13.85845,17.449612,3.2354755,1.0630734,0.96509496
2793,40,2000,8.3291901,13.858755,17.438881,3.2280622,1.0630746,0.96509805
2794,45,10,29.35992,13.085245,42.036503,86.138003,1.2303123,1.0346803
2795,45,15,29.037664,13.09619,41.741343,81.586452,1.2257694,1.0375489
2796,45,20,28.721068,13.106905,41.451182,77.409266,1.2218832,1.0402233
2797,45,25,28.410002,13.117397,41.165905,73.57526,1.2185529,1.0427037
2798,45,30,28.10434,13.127672,40.885402,70.053458,1.2156922,1.0449971
2799,45,35,27.803959,13.137735,40.609564,66.814361,1.2132281,1.0471145
2800,45,40,27.508741,13.147593,40.338286,63.8306,1.2110992,1.0490682
2801,45,45,27.218568,13.157252,40.071466,61.077182,1.209254,1.0508713
2802,45,50,26.93333,13.166716,39.809005,58.531532,1.2076497,1.0525368
2803,45,55,26.652916,13.175992,39.550805,56.173387,1.2062503,1.0540767
2804,45,60,26.377219,13.185084,39.296773,53.984639,1.205026,1.0555025
2805,45,65,26.106138,13.193997,39.046817,51.94914,1.2039515,1.0568245
2806,45,70,25.83957,13.202737,38.800847,50.052509,1.2030059,1.0580523
2807,45,75,25.577419,13.211307,38.558779,48.281937,1.2021713,1.0591944
2808,45,80,25.31959,13.219713,38.320525,46.626013,1.2014328,1.0602586
2809,45,85,25.06599,13.227959,38.086006,45.074561,1.2007776,1.0612519
2810,45,90,24.816529,13.236048,37.85514,43.618496,1.2001951,1.0621806
2811,45,95,24.571119,13.243985,37.62785,42.249691,1.1996759,1.0630502
2812,45,100,24.329677,13.251774,37.40406,40.960868,1.1992122,1.0638658
2813,45,105,24.092118,13.259419,37.183696,39.745498,1.1987972,1.0646319
2814,45,110,23.858363,13.266923,36.966686,38.59771,1.1984251,1.0653527
2815,45,115,23.628334,13.27429,36.752961,37.512216,1.198091,1.0660318
2816,45,120,23.401953,13.281523,36.542452,36.484245,1.1977904,1.0666725
2817,45,125,23.179147,13.288626,36.335092,35.509483,1.1975196,1.0672778
2818,45,130,22.959843,13.295603,36.130817,34.584024,1.1972752,1.0678505
2819,45,135,22.743971,13.302455,35.929564,33.704322,1.1970545,1.0683929
2820,45,140,22.531462,13.309186,35.731271,32.867153,1.1968549,1.0689074
2821,45,145,22.32225,13.3158,35.535879,32.069581,1.1966741,1.0693958
2822,45,150,22.116269,13.322298,35.343328,31.308928,1.1965103,1.0698602
2823,45,155,21.913456,13.328685,35.153563,30.582744,1.1963617,1.0703021
2824,45,160,21.71375,13.334961,34.966527,29.888789,1.1962268,1.070723
2825,45,165,21.51709,13.341131,34.782167,29.225007,1.1961043,1.0711245
2826,45,170,21.323417,13.347197,34.600429,28.589509,1.1959929,1.0715077
2827,45,175,21.132675,13.35316,34.421263,27.980559,1.1958917,1.0718738
2828,45,180,20.944807,13.359024,34.244617,27.396558,1.1957996,1.072224
2829,45,185,20.75976,13.364791,34.070444,26.836028,1.1957158,1.0725591
2830,45,190,20.57748,13.370463,33.898695,26.297606,1.1956395,1.0728802
2831,45,195,20.397916,13.376042,33.729324,25.780029,1.1955701,1.0731881
2832,45,200,20.221017,13.38153,33.562285,25.282128,1.195507,1.0734835
2833,45,205,20.046733,13.38693,33.397533,24.80282,1.1954495,1.0737672
2834,45,210,19.875018,13.392243,33.235026,24.341095,1.1953973,1.0740398
2835,45,215,19.705825,13.397471,33.074722,23.896017,1.1953499,1.074302
2836,45,220,19.539107,13.402617,32.916578,23.466713,1.1953068,1.0745543
2837,45,225,19.37482,13.407682,32.760555,23.052371,1.1952677,1.0747972
2838,45,230,19.21292,13.412667,32.606614,22.652231,1.1952322,1.0750314
2839,45,235,19.053366,13.417576,32.454715,22.265584,1.1952001,1.0752571
2840,45,240,18.896115,13.422408,32.304821,21.891766,1.1951711,1.0754749
2841,45,245,18.741127,13.427166,32.156896,21.530158,1.195145,1.0756852
2842,45,250,18.588363,13.431852,32.010904,21.180176,1.1951214,1.0758883
2843,45,255,18.437784,13.436467,31.86681,20.841276,1.1951003,1.0760847
2844,45,260,18.289352,13.441013,31.724579,20.512944,1.1950813,1.0762745
2845,45,265,18.14303,13.44549,31.584179,20.194699,1.1950645,1.0764582
2846,45,270,17.998783,13.449901,31.445576,19.886088,1.1950494,1.076636
2847,45,275,17.856575,13.454247,31.308739,19.586683,1.1950362,1.0768082
2848,45,280,17.716372,13.458529,31.173636,19.296084,1.1950245,1.076975
2849,45,285,17.57814,13.462749,31.040238,19.013911,1.1950143,1.0771367
2850,45,290,17.441846,13.466908,30.908513,18.739805,1.1950055,1.0772936
2851,45,295,17.307458,13.471006,30.778434,18.473429,1.194998,1.0774458
2852,45,300,17.174945,13.475046,30.649971,18.214464,1.1949916,1.0775936
2853,45,305,17.044276,13.479028,30.523097,17.962607,1.1949863,1.077737
2854,45,310,16.915421,13.482954,30.397784,17.717572,1.194982,1.0778764
2855,45,315,16.788351,13.486825,30.274006,17.479087,1.1949786,1.0780118
2856,45,320,16.663037,13.490642,30.151736,17.246897,1.1949761,1.0781435
2857,45,325,16.53945,13.494405,30.03095,17.020756,1.1949744,1.0782716
2858,45,330,16.417564,13.498117,29.911621,16.800433,1.1949735,1.0783962
2859,45,335,16.297351,13.501777,29.793727,16.585709,1.1949732,1.0785175
2860,45,340,16.178785,13.505388,29.677242,16.376374,1.1949735,1.0786356
2861,45,345,16.06184,13.50895,29.562143,16.172229,1.1949745,1.0787507
2862,45,350,15.946491,13.512463,29.448408,15.973086,1.1949759,1.0788627
2863,45,355,15.832713,13.515929,29.336013,15.778764,1.1949779,1.078972
2864,45,360,15.720482,13.519349,29.224938,15.589092,1.1949804,1.0790785
2865,45,365,15.609774,13.522724,29.11516,15.403905,1.1949832,1.0791823
2866,45,370,15.500567,13.526054,29.006658,15.223048,1.1949865,1.0792836
2867,45,375,15.392836,13.52934,28.899413,15.046372,1.1949902,1.0793825
2868,45,380,15.286561,13.532584,28.793402,14.873734,1.1949942,1.0794789
2869,45,385,15.181719,13.535785,28.688608,14.704999,1.1949985,1.0795732
2870,45,390,15.078289,13.538945,28.58501,14.540036,1.195003,1.0796652
2871,45,395,14.976249,13.542065,28.482589,14.378722,1.1950079,1.079755
2872,45,400,14.87558,13.545144,28.381327,14.220937,1.195013,1.0798429
2873,45,405,14.776261,13.548185,28.281206,14.066568,1.1950183,1.0799287
2874,45,410,14.678272,13.551187,28.182208,13.915506,1.1950239,1.0800126
2875,45,415,14.581594,13.554152,28.084314,13.767646,1.1950296,1.0800947
2876,45,420,14.486209,13.557079,27.987509,13.622889,1.1950355,1.080175
2877,45,425,14.392097,13.55997,27.891775,13.481138,1.1950416,1.0802535
