n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
74,10,370,6.650314,23.83537,30.48067,17.0113,0.2652665,0.2410592
75,10,375,6.554136,23.74483,30.29505,16.79132,0.2652708,0.2410635
76,10,380,6.459399,23.65543,30.11187,16.57696,0.2652751,0.2410677
77,10,385,6.366082,23.56713,29.93109,16.36799,0.2652792,0.2410718
78,10,390,6.274163,23.47993,29.75267,16.16421,0.2652832,0.2410759
79,10,395,6.183623,23.3938,29.57657,15.96544,0.2652871,0.2410798
80,10,400,6.094444,23.30872,29.40273,15.7715,0.265291,0.2410836
81,10,405,6.006605,23.22468,29.23113,15.5822,0.2652947,0.2410873
82,10,410,5.920089,23.14165,29.06173,15.39739,0.2652984,0.2410909
83,10,415,5.834878,23.05962,28.89447,15.2169,0.265302,0.2410944
84,10,420,5.750955,22.97858,28.72933,15.04059,0.2653055,0.2410979
85,10,425,5.668305,22.8985,28.56628,14.86832,0.265309,0.2411013
86,10,430,5.58691,22.81936,28.40526,14.69994,0.2653123,0.2411046
87,10,435,5.506756,22.74116,28.24625,14.53532,0.2653156,0.2411078
88,10,440,5.427828,22.66388,28.08922,14.37435,0.2653189,0.2411109
89,10,445,5.350112,22.58749,27.93412,14.2169,0.265322,0.241114
90,10,450,5.273594,22.512,27.78093,14.06286,0.2653251,0.241117
91,10,455,5.19826,22.43737,27.62962,13.91211,0.2653281,0.2411199
92,10,460,5.124098,22.3636,27.48015,13.76456,0.2653311,0.2411228
93,10,465,5.051096,22.29067,27.33249,13.6201,0.265334,0.2411256
94,10,470,4.979241,22.21857,27.18661,13.47864,0.2653369,0.2411284
95,10,475,4.908523,22.14729,27.04248,13.34008,0.2653397,0.2411311
96,10,480,4.838931,22.0768,26.90007,13.20434,0.2653424,0.2411337
97,10,485,4.770453,22.00711,26.75936,13.07133,0.2653451,0.2411363
98,10,490,4.703081,21.93819,26.62032,12.94096,0.2653478,0.2411388
99,10,495,4.636805,21.87003,26.48291,12.81317,0.2653504,0.2411413
100,10,500,4.571615,21.80263,26.34712,12.68788,0.2653529,0.2411438
101,10,505,4.507502,21.73596,26.21291,12.56501,0.2653554,0.2411461
102,10,510,4.444459,21.67002,26.08026,12.44449,0.2653578,0.2411485
103,10,515,4.382478,21.6048,25.94915,12.32626,0.2653602,0.2411508
104,10,520,4.32155,21.54028,25.81955,12.21025,0.2653626,0.241153
105,10,525,4.261669,21.47645,25.69144,12.0964,0.2653649,0.2411552
106,10,530,4.202828,21.41331,25.5648,11.98465,0.2653672,0.2411574
107,10,535,4.145021,21.35084,25.43959,11.87495,0.2653695,0.2411595
108,10,540,4.088241,21.28903,25.31581,11.76723,0.2653717,0.2411616
109,10,545,4.032484,21.22787,25.19342,11.66145,0.2653738,0.2411637
110,10,550,3.977742,21.16735,25.0724,11.55755,0.2653759,0.2411657
111,10,555,3.924012,21.10747,24.95274,11.45548,0.265378,0.2411676
112,10,560,3.871289,21.04821,24.83441,11.35519,0.2653801,0.2411696
113,10,565,3.819568,20.98956,24.7174,11.25665,0.2653821,0.2411715
114,10,570,3.768845,20.93151,24.60167,11.1598,0.2653841,0.2411734
115,10,575,3.719117,20.87406,24.48722,11.06459,0.2653861,0.2411752
116,10,580,3.670379,20.8172,24.37403,10.971,0.265388,0.241177
117,10,585,3.622628,20.76091,24.26207,10.87897,0.2653899,0.2411788
118,10,590,3.575861,20.70519,24.15132,10.78848,0.2653917,0.2411805
119,10,595,3.530076,20.65003,24.04177,10.69947,0.2653936,0.2411823
120,10,600,3.485269,20.59542,23.93341,10.61192,0.2653954,0.2411839
121,10,605,3.441438,20.54136,23.82621,10.52579,0.2653972,0.2411856
122,10,610,3.398582,20.48783,23.72015,10.44104,0.2653989,0.2411872
123,10,615,3.356696,20.43483,23.61523,10.35764,0.2654006,0.2411888
124,10,620,3.315781,20.38236,23.51141,10.27557,0.2654023,0.2411904
125,10,625,3.275833,20.33039,23.4087,10.19478,0.265404,0.241192
126,10,630,3.236851,20.27893,23.30706,10.11525,0.2654056,0.2411935
127,10,635,3.198833,20.22797,23.20649,10.03696,0.2654073,0.241195
128,10,640,3.161778,20.17751,23.10697,9.959858,0.2654089,0.2411965
129,10,645,3.125683,20.12752,23.00849,9.883934,0.2654104,0.241198
130,10,650,3.090547,20.07802,22.91103,9.809157,0.265412,0.2411994
131,10,655,3.056369,20.02899,22.81457,9.735502,0.2654135,0.2412008
132,10,660,3.023147,19.98042,22.71911,9.662943,0.265415,0.2412022
133,10,665,2.990879,19.93231,22.62462,9.591456,0.2654165,0.2412036
134,10,670,2.959562,19.88465,22.5311,9.521017,0.265418,0.2412049
135,10,675,2.929196,19.83744,22.43853,9.451604,0.2654194,0.2412063
136,10,680,2.899778,19.79067,22.3469,9.383194,0.2654208,0.2412076
137,10,685,2.871305,19.74433,22.25619,9.315767,0.2654222,0.2412089
138,10,690,2.843775,19.69843,22.1664,9.2493,0.2654236,0.2412102
139,10,695,2.817186,19.65294,22.0775,9.183773,0.265425,0.2412114
140,10,700,2.791533,19.60787,21.98949,9.119167,0.2654263,0.2412127
141,10,705,2.766815,19.56321,21.90236,9.055462,0.2654277,0.2412139
142,10,710,2.743026,19.51896,21.81609,8.99264,0.265429,0.2412151
143,10,715,2.720164,19.4751,21.73068,8.930682,0.2654303,0.2412163
144,10,720,2.698224,19.43165,21.64611,8.869572,0.2654316,0.2412174
145,10,725,2.677202,19.38858,21.56236,8.80929,0.2654328,0.2412186
146,10,730,2.657091,19.34589,21.47943,8.749821,0.2654341,0.2412197
147,10,735,2.637888,19.30359,21.39732,8.691149,0.2654353,0.2412209
148,10,740,2.619585,19.26166,21.31599,8.633257,0.2654365,0.241222
149,10,745,2.602177,19.2201,21.23546,8.57613,0.2654377,0.2412231
150,10,750,2.585656,19.17891,21.1557,8.519753,0.2654389,0.2412241
151,10,755,2.570016,19.13807,21.07671,8.464112,0.26544,0.2412252
152,10,760,2.555248,19.09759,20.99847,8.409191,0.2654412,0.2412263
153,10,765,2.541344,19.05747,20.92098,8.354978,0.2654423,0.2412273
154,10,770,2.528296,19.01769,20.84423,8.301458,0.2654434,0.2412283
155,10,775,2.516095,18.97825,20.76821,8.248618,0.2654446,0.2412293
156,10,780,2.50473,18.93915,20.6929,8.196446,0.2654457,0.2412303
157,10,785,2.494192,18.90038,20.6183,8.144929,0.2654467,0.2412313
158,10,790,2.484469,18.86195,20.5444,8.094054,0.2654478,0.2412323
159,10,795,2.475551,18.82384,20.47119,8.043811,0.2654489,0.2412333
160,10,800,2.467427,18.78605,20.39867,7.994186,0.2654499,0.2412342
161,10,805,2.460084,18.74858,20.32682,7.945169,0.2654509,0.2412351
162,10,810,2.453509,18.71142,20.25563,7.896748,0.265452,0.2412361
163,10,815,2.447691,18.67457,20.1851,7.848913,0.265453,0.241237
164,10,820,2.442615,18.63803,20.11522,7.801654,0.265454,0.2412379
165,10,825,2.438269,18.60179,20.04599,7.754959,0.2654549,0.2412388
166,10,830,2.434638,18.56585,19.97738,7.708819,0.2654559,0.2412397
167,10,835,2.431709,18.53021,19.9094,7.663225,0.2654569,0.2412405
168,10,840,2.429467,18.49486,19.84204,7.618165,0.2654578,0.2412414
169,10,845,2.427898,18.45979,19.77528,7.573632,0.2654588,0.2412422
170,10,850,2.426986,18.42501,19.70913,7.529615,0.2654597,0.2412431
171,10,855,2.426717,18.39051,19.64358,7.486107,0.2654606,0.2412439
172,10,860,2.427075,18.35629,19.57861,7.443098,0.2654615,0.2412447
173,10,865,2.428046,18.32234,19.51423,7.400579,0.2654624,0.2412455
174,10,870,2.429613,18.28867,19.45042,7.358543,0.2654633,0.2412463
175,10,875,2.431762,18.25526,19.38717,7.316981,0.2654642,0.2412471
176,10,880,2.434477,18.22212,19.32449,7.275885,0.265465,0.2412479
177,10,885,2.437743,18.18924,19.26236,7.235248,0.2654659,0.2412487
178,10,890,2.441543,18.15661,19.20078,7.195061,0.2654668,0.2412495
179,10,895,2.445863,18.12425,19.13973,7.155318,0.2654676,0.2412502
180,10,900,2.450688,18.09214,19.07923,7.11601,0.2654684,0.241251
181,10,905,2.456002,18.06027,19.01925,7.077132,0.2654692,0.2412517
182,10,910,2.461789,18.02866,18.95979,7.038676,0.2654701,0.2412524
183,10,915,2.468036,17.99729,18.90085,7.000634,0.2654709,0.2412532
184,10,920,2.474727,17.96616,18.84242,6.963001,0.2654717,0.2412539
185,10,925,2.481847,17.93527,18.78449,6.92577,0.2654725,0.2412546
186,10,930,2.489383,17.90462,18.72707,6.888935,0.2654732,0.2412553
187,10,935,2.49732,17.8742,18.67013,6.852488,0.265474,0.241256
188,10,940,2.505643,17.84401,18.61368,6.816425,0.2654748,0.2412567
189,10,945,2.51434,17.81405,18.55772,6.780739,0.2654755,0.2412574
190,10,950,2.523396,17.78431,18.50223,6.745424,0.2654763,0.241258
191,10,955,2.532799,17.7548,18.44721,6.710475,0.265477,0.2412587
192,10,960,2.542534,17.72551,18.39265,6.675885,0.2654778,0.2412594
193,10,965,2.552591,17.69644,18.33856,6.64165,0.2654785,0.24126
194,10,970,2.562955,17.66759,18.28492,6.607763,0.2654792,0.2412606
195,10,975,2.573616,17.63894,18.23173,6.57422,0.2654799,0.2412613
196,10,980,2.58456,17.61051,18.17898,6.541016,0.2654806,0.2412619
197,10,985,2.595777,17.58229,18.12668,6.508144,0.2654813,0.2412625
198,10,990,2.607255,17.55428,18.07481,6.475601,0.265482,0.2412632
199,10,995,2.618984,17.52647,18.02337,6.443382,0.2654827,0.2412638
200,10,1000,2.630951,17.49886,17.97235,6.411481,0.2654834,0.2412644
201,10,1005,2.643148,17.471455,17.921759,6.3798936,0.26548404,0.24126498
202,10,1010,2.6555634,17.444247,17.871582,6.3486159,0.26548471,0.24126558
203,10,1015,2.6681878,17.417234,17.821816,6.3176429,0.26548537,0.24126616
204,10,1020,2.6810116,17.390416,17.772458,6.2869703,0.26548602,0.24126675
205,10,1025,2.6940256,17.363789,17.723502,6.2565937,0.26548667,0.24126732
206,10,1030,2.7072206,17.337353,17.674945,6.2265088,0.26548731,0.2412679
207,10,1035,2.720588,17.311104,17.626782,6.1967115,0.26548794,0.24126846
208,10,1040,2.7341193,17.285041,17.579009,6.1671977,0.26548857,0.24126902
209,10,1045,2.7478064,17.259163,17.531622,6.1379634,0.26548919,0.24126958
210,10,1050,2.7616412,17.233466,17.484617,6.1090045,0.26548981,0.24127013
211,10,1055,2.7756161,17.20795,17.437989,6.0803173,0.26549042,0.24127067
212,10,1060,2.7897237,17.182612,17.391734,6.0518979,0.26549103,0.24127121
213,10,1065,2.8039568,17.157451,17.34585,6.0237426,0.26549163,0.24127175
214,10,1070,2.8183085,17.132464,17.300331,5.9958477,0.26549222,0.24127228
215,10,1075,2.832772,17.10765,17.255174,5.9682097,0.26549281,0.2412728
216,10,1080,2.847341,17.083008,17.210375,5.9408249,0.2654934,0.24127332
217,10,1085,2.862009,17.058535,17.16593,5.9136901,0.26549398,0.24127384
218,10,1090,2.8767702,17.03423,17.121837,5.8868017,0.26549455,0.24127435
219,10,1095,2.8916186,17.010091,17.07809,5.8601564,0.26549512,0.24127485
220,10,1100,2.9065487,16.986116,17.034686,5.8337509,0.26549568,0.24127536
221,10,1105,2.9215551,16.962304,16.991623,5.807582,0.26549624,0.24127585
222,10,1110,2.9366324,16.938653,16.948896,5.7816466,0.2654968,0.24127634
223,10,1115,2.9517758,16.915161,16.906502,5.7559415,0.26549735,0.24127683
224,10,1120,2.9669802,16.891828,16.864437,5.7304637,0.26549789,0.24127732
225,10,1125,2.9822411,16.868651,16.822698,5.7052102,0.26549843,0.2412778
226,10,1130,2.997554,16.845629,16.781283,5.6801781,0.26549897,0.24127827
227,10,1135,3.0129145,16.82276,16.740187,5.6553644,0.2654995,0.24127874
228,10,1140,3.0283184,16.800043,16.699407,5.6307663,0.26550002,0.24127921
229,10,1145,3.0437618,16.777476,16.65894,5.606381,0.26550055,0.24127967
230,10,1150,3.0592407,16.755058,16.618783,5.5822057,0.26550106,0.24128013
231,10,1155,3.0747515,16.732787,16.578934,5.5582379,0.26550158,0.24128058
232,10,1160,3.0902905,16.710663,16.539387,5.5344747,0.26550208,0.24128103
233,10,1165,3.1058543,16.688683,16.500142,5.5109136,0.26550259,0.24128148
234,10,1170,3.1214396,16.666846,16.461195,5.4875521,0.26550309,0.24128192
235,10,1175,3.1370432,16.645151,16.422542,5.4643876,0.26550358,0.24128236
236,10,1180,3.1526621,16.623597,16.384181,5.4414176,0.26550408,0.2412828
237,10,1185,3.1682933,16.602181,16.346109,5.4186397,0.26550456,0.24128323
238,10,1190,3.183934,16.580904,16.308323,5.3960515,0.26550505,0.24128366
239,10,1195,3.1995815,16.559763,16.270821,5.3736507,0.26550553,0.24128408
240,10,1200,3.2152331,16.538757,16.233599,5.3514348,0.265506,0.2412845
241,10,1205,3.2308864,16.517885,16.196655,5.3294017,0.26550648,0.24128492
242,10,1210,3.246539,16.497146,16.159986,5.3075492,0.26550695,0.24128533
243,10,1215,3.2621885,16.476538,16.123589,5.2858749,0.26550741,0.24128575
244,10,1220,3.2778327,16.45606,16.087463,5.2643767,0.26550787,0.24128615
245,10,1225,3.2934696,16.435712,16.051603,5.2430525,0.26550833,0.24128656
246,10,1230,3.309097,16.415491,16.016008,5.2219002,0.26550878,0.24128696
247,10,1235,3.324713,16.395397,15.980675,5.2009177,0.26550923,0.24128735
248,10,1240,3.3403158,16.375428,15.945602,5.180103,0.26550968,0.24128775
249,10,1245,3.3559036,16.355584,15.910785,5.159454,0.26551012,0.24128814
250,10,1250,3.3714745,16.335862,15.876223,5.1389689,0.26551056,0.24128853
251,10,1255,3.387027,16.316263,15.841914,5.1186456,0.265511,0.24128891
252,10,1260,3.4025595,16.296785,15.807854,5.0984823,0.26551143,0.24128929
253,10,1265,3.4180705,16.277426,15.774041,5.0784771,0.26551186,0.24128967
254,10,1270,3.4335585,16.258186,15.740474,5.0586282,0.26551229,0.24129005
255,10,1275,3.4490221,16.239064,15.707149,5.0389336,0.26551271,0.24129042
256,10,1280,3.46446,16.220059,15.674065,5.0193916,0.26551313,0.24129079
257,10,1285,3.4798709,16.201169,15.641219,5.0000005,0.26551355,0.24129116
258,10,1290,3.4952537,16.182393,15.608609,4.9807585,0.26551396,0.24129152
259,10,1295,3.5106071,16.163731,15.576233,4.961664,0.26551437,0.24129189
260,10,1300,3.5259301,16.145182,15.544088,4.9427151,0.26551478,0.24129224
261,10,1305,3.5412215,16.126744,15.512173,4.9239103,0.26551518,0.2412926
262,10,1310,3.5564805,16.108416,15.480485,4.9052479,0.26551558,0.24129295
263,10,1315,3.5717059,16.090198,15.449023,4.8867264,0.26551598,0.2412933
264,10,1320,3.5868969,16.072089,15.417783,4.868344,0.26551638,0.24129365
265,10,1325,3.6020526,16.054087,15.386765,4.8500993,0.26551677,0.241294
266,10,1330,3.6171722,16.036192,15.355965,4.8319908,0.26551716,0.24129434
267,10,1335,3.6322548,16.018402,15.325383,4.8140169,0.26551755,0.24129468
268,10,1340,3.6472998,16.000718,15.295016,4.7961761,0.26551793,0.24129502
269,10,1345,3.6623063,15.983137,15.264862,4.7784669,0.26551831,0.24129535
270,10,1350,3.6772737,15.965659,15.234919,4.7608879,0.26551869,0.24129568
271,10,1355,3.6922014,15.948283,15.205185,4.7434377,0.26551907,0.24129601
272,10,1360,3.7070887,15.931009,15.175659,4.7261149,0.26551944,0.24129634
273,10,1365,3.721935,15.913835,15.146338,4.708918,0.26551981,0.24129667
274,10,1370,3.7367398,15.89676,15.117221,4.6918457,0.26552018,0.24129699
275,10,1375,3.7515025,15.879784,15.088305,4.6748967,0.26552054,0.24129731
276,10,1380,3.7662227,15.862906,15.05959,4.6580696,0.26552091,0.24129763
277,10,1385,3.7808998,15.846125,15.031073,4.6413632,0.26552127,0.24129794
278,10,1390,3.7955335,15.82944,15.002752,4.6247761,0.26552162,0.24129826
279,10,1395,3.8101232,15.81285,14.974626,4.608307,0.26552198,0.24129857
280,10,1400,3.8246687,15.796355,14.946693,4.5919547,0.26552233,0.24129888
281,10,1405,3.8391695,15.779954,14.918951,4.575718,0.26552268,0.24129919
282,10,1410,3.8536252,15.763645,14.891399,4.5595957,0.26552303,0.24129949
283,10,1415,3.8680356,15.747429,14.864035,4.5435865,0.26552337,0.24129979
284,10,1420,3.8824004,15.731304,14.836857,4.5276892,0.26552372,0.24130009
285,10,1425,3.8967192,15.71527,14.809863,4.5119028,0.26552406,0.24130039
286,10,1430,3.9109917,15.699325,14.783052,4.4962259,0.2655244,0.24130069
287,10,1435,3.9252178,15.68347,14.756423,4.4806576,0.26552473,0.24130098
288,10,1440,3.9393972,15.667703,14.729974,4.4651967,0.26552506,0.24130128
289,10,1445,3.9535297,15.652024,14.703703,4.449842,0.2655254,0.24130157
290,10,1450,3.967615,15.636432,14.677608,4.4345926,0.26552572,0.24130185
291,10,1455,3.9816531,15.620926,14.651689,4.4194472,0.26552605,0.24130214
292,10,1460,3.9956436,15.605506,14.625944,4.4044049,0.26552638,0.24130242
293,10,1465,4.0095865,15.59017,14.60037,4.3894646,0.2655267,0.24130271
294,10,1470,4.0234817,15.574919,14.574967,4.3746252,0.26552702,0.24130299
295,10,1475,4.037329,15.559751,14.549734,4.3598859,0.26552734,0.24130327
296,10,1480,4.0511283,15.544666,14.524668,4.3452454,0.26552765,0.24130354
297,10,1485,4.0648794,15.529663,14.499768,4.3307029,0.26552797,0.24130382
298,10,1490,4.0785824,15.514742,14.475034,4.3162574,0.26552828,0.24130409
299,10,1495,4.0922372,15.499901,14.450462,4.3019079,0.26552859,0.24130436
300,10,1500,4.1058436,15.485141,14.426053,4.2876535,0.2655289,0.24130463
301,10,1505,4.1194016,15.47046,14.401805,4.2734932,0.2655292,0.2413049
302,10,1510,4.1329112,15.455858,14.377716,4.259426,0.26552951,0.24130516
303,10,1515,4.1463723,15.441334,14.353785,4.2454512,0.26552981,0.24130543
304,10,1520,4.159785,15.426888,14.330011,4.2315677,0.26553011,0.24130569
305,10,1525,4.1731492,15.41252,14.306392,4.2177747,0.26553041,0.24130595
306,10,1530,4.1864649,15.398227,14.282927,4.2040713,0.2655307,0.24130621
307,10,1535,4.1997321,15.38401,14.259615,4.1904566,0.265531,0.24130647
308,10,1540,4.2129508,15.369869,14.236455,4.1769299,0.26553129,0.24130672
309,10,1545,4.2261211,15.355802,14.213444,4.1634901,0.26553158,0.24130697
310,10,1550,4.239243,15.341809,14.190583,4.1501365,0.26553187,0.24130723
311,10,1555,4.2523164,15.32789,14.167869,4.1368683,0.26553216,0.24130748
312,10,1560,4.2653415,15.314044,14.145302,4.1236846,0.26553244,0.24130773
313,10,1565,4.2783183,15.30027,14.122881,4.1105847,0.26553273,0.24130797
314,10,1570,4.2912469,15.286568,14.100603,4.0975678,0.26553301,0.24130822
315,10,1575,4.3041272,15.272937,14.078468,4.084633,0.26553329,0.24130846
316,10,1580,4.3169595,15.259377,14.056475,4.0717796,0.26553357,0.24130871
317,10,1585,4.3297437,15.245887,14.034623,4.0590069,0.26553384,0.24130895
318,10,1590,4.3424799,15.232466,14.01291,4.046314,0.26553412,0.24130919
319,10,1595,4.3551683,15.219115,13.991336,4.0337002,0.26553439,0.24130943
320,10,1600,4.3678089,15.205832,13.969898,4.0211649,0.26553466,0.24130966
321,10,1605,4.3804018,15.192618,13.948597,4.0087072,0.26553493,0.2413099
322,10,1610,4.392947,15.179471,13.92743,3.9963264,0.2655352,0.24131013
323,10,1615,4.4054448,15.16639,13.906398,3.9840219,0.26553547,0.24131036
324,10,1620,4.4178952,15.153377,13.885498,3.9717929,0.26553573,0.24131059
325,10,1625,4.4302983,15.140429,13.86473,3.9596388,0.26553599,0.24131082
326,10,1630,4.4426543,15.127547,13.844092,3.9475589,0.26553626,0.24131105
327,10,1635,4.4549632,15.11473,13.823585,3.9355524,0.26553652,0.24131128
328,10,1640,4.4672251,15.101978,13.803205,3.9236187,0.26553678,0.2413115
329,10,1645,4.4794403,15.089289,13.782954,3.9117572,0.26553703,0.24131173
330,10,1650,4.4916088,15.076664,13.762828,3.8999672,0.26553729,0.24131195
331,10,1655,4.5037308,15.064103,13.742828,3.8882481,0.26553754,0.24131217
332,10,1660,4.5158064,15.051604,13.722953,3.8765992,0.26553779,0.24131239
333,10,1665,4.5278357,15.039167,13.703201,3.8650199,0.26553805,0.24131261
334,10,1670,4.5398189,15.026792,13.683572,3.8535096,0.26553829,0.24131283
335,10,1675,4.5517561,15.014478,13.664064,3.8420677,0.26553854,0.24131304
336,10,1680,4.5636475,15.002225,13.644677,3.8306935,0.26553879,0.24131326
337,10,1685,4.5754932,14.990032,13.62541,3.8193865,0.26553903,0.24131347
338,10,1690,4.5872934,14.9779,13.606261,3.808146,0.26553928,0.24131368
339,10,1695,4.5990482,14.965826,13.58723,3.7969716,0.26553952,0.24131389
340,10,1700,4.6107577,14.953812,13.568316,3.7858625,0.26553976,0.2413141
341,10,1705,4.6224222,14.941857,13.549518,3.7748183,0.26554,0.24131431
342,10,1710,4.6340418,14.92996,13.530835,3.7638384,0.26554024,0.24131452
343,10,1715,4.6456165,14.91812,13.512265,3.7529221,0.26554048,0.24131472
344,10,1720,4.6571467,14.906338,13.49381,3.742069,0.26554071,0.24131493
345,10,1725,4.6686325,14.894613,13.475466,3.7312786,0.26554095,0.24131513
346,10,1730,4.680074,14.882945,13.457234,3.7205502,0.26554118,0.24131533
347,10,1735,4.6914714,14.871333,13.439113,3.7098834,0.26554141,0.24131554
348,10,1740,4.7028248,14.859776,13.421101,3.6992775,0.26554164,0.24131574
349,10,1745,4.7141345,14.848275,13.403199,3.6887322,0.26554187,0.24131593
350,10,1750,4.7254006,14.836829,13.385404,3.6782468,0.2655421,0.24131613
351,10,1755,4.7366232,14.825437,13.367717,3.667821,0.26554232,0.24131633
352,10,1760,4.7478026,14.8141,13.350136,3.6574541,0.26554255,0.24131652
353,10,1765,4.7589388,14.802816,13.332661,3.6471456,0.26554277,0.24131672
354,10,1770,4.7700322,14.791586,13.31529,3.6368951,0.265543,0.24131691
355,10,1775,4.7810828,14.780409,13.298024,3.6267022,0.26554322,0.2413171
356,10,1780,4.7920908,14.769285,13.28086,3.6165662,0.26554344,0.2413173
