n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
134,10,670,18.64531,6.53554,25.16963,9.521017,0.265418,0.2412049
135,10,675,18.5337,6.535898,25.05756,9.451604,0.2654194,0.2412063
136,10,680,18.42333,6.536251,24.94671,9.383194,0.2654208,0.2412076
137,10,685,18.31418,6.536598,24.83704,9.315767,0.2654222,0.2412089
138,10,690,18.20623,6.536941,24.72855,9.2493,0.2654236,0.2412102
139,10,695,18.09946,6.537279,24.62122,9.183773,0.265425,0.2412114
140,10,700,17.99386,6.537612,24.51502,9.119167,0.2654263,0.2412127
141,10,705,17.88941,6.53794,24.40994,9.055462,0.2654277,0.2412139
142,10,710,17.78609,6.538264,24.30596,8.99264,0.265429,0.2412151
143,10,715,17.68388,6.538583,24.20307,8.930682,0.2654303,0.2412163
144,10,720,17.58277,6.538898,24.10125,8.869572,0.2654316,0.2412174
145,10,725,17.48274,6.539209,24.00048,8.80929,0.2654328,0.2412186
146,10,730,17.38377,6.539515,23.90075,8.749821,0.2654341,0.2412197
147,10,735,17.28585,6.539817,23.80204,8.691149,0.2654353,0.2412209
148,10,740,17.18897,6.540115,23.70434,8.633257,0.2654365,0.241222
149,10,745,17.0931,6.540409,23.60763,8.57613,0.2654377,0.2412231
150,10,750,16.99824,6.540698,23.51189,8.519753,0.2654389,0.2412241
151,10,755,16.90436,6.540984,23.41712,8.464112,0.26544,0.2412252
152,10,760,16.81146,6.541267,23.3233,8.409191,0.2654412,0.2412263
153,10,765,16.71952,6.541545,23.23042,8.354978,0.2654423,0.2412273
154,10,770,16.62853,6.54182,23.13845,8.301458,0.2654434,0.2412283
155,10,775,16.53847,6.542091,23.0474,8.248618,0.2654446,0.2412293
156,10,780,16.44933,6.542359,22.95724,8.196446,0.2654457,0.2412303
157,10,785,16.36109,6.542623,22.86796,8.144929,0.2654467,0.2412313
158,10,790,16.27375,6.542884,22.77955,8.094054,0.2654478,0.2412323
159,10,795,16.18729,6.543141,22.692,8.043811,0.2654489,0.2412333
160,10,800,16.10171,6.543395,22.6053,7.994186,0.2654499,0.2412342
161,10,805,16.01697,6.543646,22.51943,7.945169,0.2654509,0.2412351
162,10,810,15.93309,6.543894,22.43439,7.896748,0.265452,0.2412361
163,10,815,15.85003,6.544138,22.35015,7.848913,0.265453,0.241237
164,10,820,15.7678,6.54438,22.26672,7.801654,0.265454,0.2412379
165,10,825,15.68639,6.544618,22.18407,7.754959,0.2654549,0.2412388
166,10,830,15.60577,6.544854,22.1022,7.708819,0.2654559,0.2412397
167,10,835,15.52594,6.545087,22.0211,7.663225,0.2654569,0.2412405
168,10,840,15.44689,6.545316,21.94076,7.618165,0.2654578,0.2412414
169,10,845,15.3686,6.545543,21.86116,7.573632,0.2654588,0.2412422
170,10,850,15.29108,6.545767,21.7823,7.529615,0.2654597,0.2412431
171,10,855,15.2143,6.545989,21.70417,7.486107,0.2654606,0.2412439
172,10,860,15.13827,6.546208,21.62676,7.443098,0.2654615,0.2412447
173,10,865,15.06296,6.546424,21.55005,7.400579,0.2654624,0.2412455
174,10,870,14.98837,6.546637,21.47404,7.358543,0.2654633,0.2412463
175,10,875,14.91449,6.546848,21.39872,7.316981,0.2654642,0.2412471
176,10,880,14.84131,6.547057,21.32408,7.275885,0.265465,0.2412479
177,10,885,14.76882,6.547263,21.25011,7.235248,0.2654659,0.2412487
178,10,890,14.69701,6.547467,21.1768,7.195061,0.2654668,0.2412495
179,10,895,14.62588,6.547668,21.10415,7.155318,0.2654676,0.2412502
180,10,900,14.55541,6.547867,21.03215,7.11601,0.2654684,0.241251
181,10,905,14.4856,6.548063,20.96078,7.077132,0.2654692,0.2412517
182,10,910,14.41644,6.548258,20.89004,7.038676,0.2654701,0.2412524
183,10,915,14.34792,6.54845,20.81992,7.000634,0.2654709,0.2412532
184,10,920,14.28003,6.54864,20.75041,6.963001,0.2654717,0.2412539
185,10,925,14.21276,6.548828,20.68151,6.92577,0.2654725,0.2412546
186,10,930,14.14612,6.549013,20.61321,6.888935,0.2654732,0.2412553
187,10,935,14.08008,6.549197,20.54549,6.852488,0.265474,0.241256
188,10,940,14.01464,6.549378,20.47836,6.816425,0.2654748,0.2412567
189,10,945,13.94979,6.549558,20.41181,6.780739,0.2654755,0.2412574
190,10,950,13.88554,6.549735,20.34582,6.745424,0.2654763,0.241258
191,10,955,13.82186,6.549911,20.2804,6.710475,0.265477,0.2412587
192,10,960,13.75875,6.550084,20.21553,6.675885,0.2654778,0.2412594
193,10,965,13.69621,6.550256,20.15121,6.64165,0.2654785,0.24126
194,10,970,13.63423,6.550426,20.08743,6.607763,0.2654792,0.2412606
195,10,975,13.5728,6.550594,20.02418,6.57422,0.2654799,0.2412613
196,10,980,13.51192,6.55076,19.96146,6.541016,0.2654806,0.2412619
197,10,985,13.45157,6.550924,19.89927,6.508144,0.2654813,0.2412625
198,10,990,13.39176,6.551086,19.83759,6.475601,0.265482,0.2412632
199,10,995,13.33248,6.551247,19.77641,6.443382,0.2654827,0.2412638
200,10,1000,13.27371,6.551406,19.71574,6.411481,0.2654834,0.2412644
201,10,1005,13.215461,6.5515638,19.655572,6.3798936,0.26548404,0.24126498
202,10,1010,13.157718,6.5517195,19.595891,6.3486159,0.26548471,0.24126558
203,10,1015,13.100477,6.5518736,19.536696,6.3176429,0.26548537,0.24126616
204,10,1020,13.043733,6.5520261,19.477981,6.2869703,0.26548602,0.24126675
205,10,1025,12.987479,6.552177,19.41974,6.2565937,0.26548667,0.24126732
206,10,1030,12.93171,6.5523264,19.361967,6.2265088,0.26548731,0.2412679
207,10,1035,12.87642,6.5524742,19.304657,6.1967115,0.26548794,0.24126846
208,10,1040,12.821604,6.5526204,19.247806,6.1671977,0.26548857,0.24126902
209,10,1045,12.767257,6.5527652,19.191406,6.1379634,0.26548919,0.24126958
210,10,1050,12.713373,6.5529085,19.135454,6.1090045,0.26548981,0.24127013
211,10,1055,12.659948,6.5530503,19.079945,6.0803173,0.26549042,0.24127067
212,10,1060,12.606975,6.5531907,19.024872,6.0518979,0.26549103,0.24127121
213,10,1065,12.55445,6.5533296,18.970231,6.0237426,0.26549163,0.24127175
214,10,1070,12.502367,6.5534672,18.916018,5.9958477,0.26549222,0.24127228
215,10,1075,12.450723,6.5536034,18.862227,5.9682097,0.26549281,0.2412728
216,10,1080,12.399512,6.5537382,18.808854,5.9408249,0.2654934,0.24127332
217,10,1085,12.348729,6.5538717,18.755894,5.9136901,0.26549398,0.24127384
218,10,1090,12.298369,6.5540039,18.703342,5.8868017,0.26549455,0.24127435
219,10,1095,12.248429,6.5541348,18.651194,5.8601564,0.26549512,0.24127485
220,10,1100,12.198902,6.5542644,18.599445,5.8337509,0.26549568,0.24127536
221,10,1105,12.149786,6.5543927,18.548091,5.807582,0.26549624,0.24127585
222,10,1110,12.101075,6.5545197,18.497128,5.7816466,0.2654968,0.24127634
223,10,1115,12.052765,6.5546456,18.446551,5.7559415,0.26549735,0.24127683
224,10,1120,12.004852,6.5547702,18.396357,5.7304637,0.26549789,0.24127732
225,10,1125,11.957331,6.5548936,18.34654,5.7052102,0.26549843,0.2412778
226,10,1130,11.910199,6.5550159,18.297096,5.6801781,0.26549897,0.24127827
227,10,1135,11.863451,6.5551369,18.248023,5.6553644,0.2654995,0.24127874
228,10,1140,11.817082,6.5552568,18.199315,5.6307663,0.26550002,0.24127921
229,10,1145,11.77109,6.5553756,18.150969,5.606381,0.26550055,0.24127967
230,10,1150,11.72547,6.5554933,18.102981,5.5822057,0.26550106,0.24128013
231,10,1155,11.680218,6.5556098,18.055347,5.5582379,0.26550158,0.24128058
232,10,1160,11.635331,6.5557253,18.008064,5.5344747,0.26550208,0.24128103
233,10,1165,11.590804,6.5558397,17.961127,5.5109136,0.26550259,0.24128148
234,10,1170,11.546633,6.555953,17.914533,5.4875521,0.26550309,0.24128192
235,10,1175,11.502816,6.5560652,17.868278,5.4643876,0.26550358,0.24128236
236,10,1180,11.459349,6.5561765,17.82236,5.4414176,0.26550408,0.2412828
237,10,1185,11.416227,6.5562867,17.776773,5.4186397,0.26550456,0.24128323
238,10,1190,11.373447,6.5563959,17.731515,5.3960515,0.26550505,0.24128366
239,10,1195,11.331006,6.5565041,17.686583,5.3736507,0.26550553,0.24128408
240,10,1200,11.288901,6.5566113,17.641972,5.3514348,0.265506,0.2412845
241,10,1205,11.247128,6.5567175,17.59768,5.3294017,0.26550648,0.24128492
242,10,1210,11.205683,6.5568228,17.553704,5.3075492,0.26550695,0.24128533
243,10,1215,11.164563,6.5569271,17.510039,5.2858749,0.26550741,0.24128575
244,10,1220,11.123766,6.5570305,17.466684,5.2643767,0.26550787,0.24128615
245,10,1225,11.083287,6.557133,17.423634,5.2430525,0.26550833,0.24128656
246,10,1230,11.043124,6.5572346,17.380887,5.2219002,0.26550878,0.24128696
247,10,1235,11.003273,6.5573352,17.33844,5.2009177,0.26550923,0.24128735
248,10,1240,10.963732,6.557435,17.296289,5.180103,0.26550968,0.24128775
249,10,1245,10.924497,6.5575339,17.254432,5.159454,0.26551012,0.24128814
250,10,1250,10.885566,6.5576319,17.212865,5.1389689,0.26551056,0.24128853
251,10,1255,10.846934,6.5577291,17.171587,5.1186456,0.265511,0.24128891
252,10,1260,10.8086,6.5578254,17.130593,5.0984823,0.26551143,0.24128929
253,10,1265,10.770561,6.5579209,17.089881,5.0784771,0.26551186,0.24128967
254,10,1270,10.732813,6.5580156,17.049448,5.0586282,0.26551229,0.24129005
255,10,1275,10.695354,6.5581094,17.009292,5.0389336,0.26551271,0.24129042
256,10,1280,10.658181,6.5582025,16.969409,5.0193916,0.26551313,0.24129079
257,10,1285,10.621291,6.5582947,16.929798,5.0000005,0.26551355,0.24129116
258,10,1290,10.584682,6.5583861,16.890455,4.9807585,0.26551396,0.24129152
259,10,1295,10.54835,6.5584768,16.851378,4.961664,0.26551437,0.24129189
260,10,1300,10.512294,6.5585667,16.812563,4.9427151,0.26551478,0.24129224
261,10,1305,10.47651,6.5586559,16.77401,4.9239103,0.26551518,0.2412926
262,10,1310,10.440996,6.5587443,16.735715,4.9052479,0.26551558,0.24129295
263,10,1315,10.40575,6.558832,16.697675,4.8867264,0.26551598,0.2412933
264,10,1320,10.370768,6.5589189,16.659889,4.868344,0.26551638,0.24129365
265,10,1325,10.336049,6.5590051,16.622353,4.8500993,0.26551677,0.241294
266,10,1330,10.30159,6.5590906,16.585065,4.8319908,0.26551716,0.24129434
267,10,1335,10.267388,6.5591754,16.548024,4.8140169,0.26551755,0.24129468
268,10,1340,10.233441,6.5592595,16.511226,4.7961761,0.26551793,0.24129502
269,10,1345,10.199747,6.5593429,16.474669,4.7784669,0.26551831,0.24129535
270,10,1350,10.166304,6.5594256,16.438352,4.7608879,0.26551869,0.24129568
271,10,1355,10.133108,6.5595076,16.402271,4.7434377,0.26551907,0.24129601
272,10,1360,10.100158,6.559589,16.366425,4.7261149,0.26551944,0.24129634
273,10,1365,10.067452,6.5596697,16.330811,4.708918,0.26551981,0.24129667
274,10,1370,10.034987,6.5597498,16.295428,4.6918457,0.26552018,0.24129699
275,10,1375,10.002762,6.5598292,16.260273,4.6748967,0.26552054,0.24129731
276,10,1380,9.9707726,6.5599079,16.225343,4.6580696,0.26552091,0.24129763
277,10,1385,9.9390184,6.5599861,16.190637,4.6413632,0.26552127,0.24129794
278,10,1390,9.9074969,6.5600636,16.156154,4.6247761,0.26552162,0.24129826
279,10,1395,9.8762059,6.5601405,16.121889,4.608307,0.26552198,0.24129857
280,10,1400,9.8451434,6.5602168,16.087843,4.5919547,0.26552233,0.24129888
281,10,1405,9.8143072,6.5602925,16.054012,4.575718,0.26552268,0.24129919
282,10,1410,9.7836955,6.5603676,16.020396,4.5595957,0.26552303,0.24129949
283,10,1415,9.7533061,6.5604422,15.986991,4.5435865,0.26552337,0.24129979
284,10,1420,9.7231371,6.5605161,15.953796,4.5276892,0.26552372,0.24130009
285,10,1425,9.6931865,6.5605894,15.920808,4.5119028,0.26552406,0.24130039
286,10,1430,9.6634524,6.5606622,15.888027,4.4962259,0.2655244,0.24130069
287,10,1435,9.6339329,6.5607345,15.855451,4.4806576,0.26552473,0.24130098
288,10,1440,9.6046261,6.5608061,15.823077,4.4651967,0.26552506,0.24130128
289,10,1445,9.5755301,6.5608772,15.790903,4.449842,0.2655254,0.24130157
290,10,1450,9.5466432,6.5609478,15.758928,4.4345926,0.26552572,0.24130185
291,10,1455,9.5179633,6.5610178,15.727151,4.4194472,0.26552605,0.24130214
292,10,1460,9.4894888,6.5610873,15.695568,4.4044049,0.26552638,0.24130242
293,10,1465,9.4612179,6.5611563,15.66418,4.3894646,0.2655267,0.24130271
294,10,1470,9.4331488,6.5612248,15.632983,4.3746252,0.26552702,0.24130299
295,10,1475,9.4052797,6.5612927,15.601976,4.3598859,0.26552734,0.24130327
296,10,1480,9.3776089,6.5613601,15.571158,4.3452454,0.26552765,0.24130354
297,10,1485,9.3501348,6.561427,15.540527,4.3307029,0.26552797,0.24130382
298,10,1490,9.3228556,6.5614934,15.510081,4.3162574,0.26552828,0.24130409
299,10,1495,9.2957697,6.5615594,15.479819,4.3019079,0.26552859,0.24130436
300,10,1500,9.2688754,6.5616248,15.449739,4.2876535,0.2655289,0.24130463
301,10,1505,9.242171,6.5616897,15.419839,4.2734932,0.2655292,0.2413049
302,10,1510,9.2156551,6.5617542,15.390118,4.259426,0.26552951,0.24130516
303,10,1515,9.1893259,6.5618182,15.360575,4.2454512,0.26552981,0.24130543
304,10,1520,9.163182,6.5618817,15.331207,4.2315677,0.26553011,0.24130569
305,10,1525,9.1372216,6.5619448,15.302014,4.2177747,0.26553041,0.24130595
306,10,1530,9.1114434,6.5620074,15.272994,4.2040713,0.2655307,0.24130621
307,10,1535,9.0858457,6.5620695,15.244145,4.1904566,0.265531,0.24130647
308,10,1540,9.0604271,6.5621312,15.215466,4.1769299,0.26553129,0.24130672
309,10,1545,9.035186,6.5621924,15.186956,4.1634901,0.26553158,0.24130697
310,10,1550,9.0101211,6.5622532,15.158612,4.1501365,0.26553187,0.24130723
311,10,1555,8.9852307,6.5623136,15.130435,4.1368683,0.26553216,0.24130748
312,10,1560,8.9605136,6.5623735,15.102421,4.1236846,0.26553244,0.24130773
313,10,1565,8.9359681,6.5624331,15.074571,4.1105847,0.26553273,0.24130797
314,10,1570,8.9115931,6.5624921,15.046882,4.0975678,0.26553301,0.24130822
315,10,1575,8.8873869,6.5625508,15.019353,4.084633,0.26553329,0.24130846
316,10,1580,8.8633483,6.562609,14.991983,4.0717796,0.26553357,0.24130871
317,10,1585,8.8394758,6.5626669,14.964771,4.0590069,0.26553384,0.24130895
318,10,1590,8.8157682,6.5627243,14.937715,4.046314,0.26553412,0.24130919
319,10,1595,8.7922241,6.5627813,14.910814,4.0337002,0.26553439,0.24130943
320,10,1600,8.768842,6.562838,14.884066,4.0211649,0.26553466,0.24130966
321,10,1605,8.7456209,6.5628942,14.857471,4.0087072,0.26553493,0.2413099
322,10,1610,8.7225592,6.56295,14.831028,3.9963264,0.2655352,0.24131013
323,10,1615,8.6996558,6.5630055,14.804734,3.9840219,0.26553547,0.24131036
324,10,1620,8.6769093,6.5630606,14.778589,3.9717929,0.26553573,0.24131059
325,10,1625,8.6543186,6.5631153,14.752591,3.9596388,0.26553599,0.24131082
326,10,1630,8.6318823,6.5631696,14.72674,3.9475589,0.26553626,0.24131105
327,10,1635,8.6095992,6.5632235,14.701033,3.9355524,0.26553652,0.24131128
328,10,1640,8.5874682,6.5632771,14.675471,3.9236187,0.26553678,0.2413115
329,10,1645,8.5654879,6.5633303,14.650052,3.9117572,0.26553703,0.24131173
330,10,1650,8.5436572,6.5633832,14.624774,3.8999672,0.26553729,0.24131195
331,10,1655,8.5219749,6.5634357,14.599636,3.8882481,0.26553754,0.24131217
332,10,1660,8.5004398,6.5634878,14.574639,3.8765992,0.26553779,0.24131239
333,10,1665,8.4790508,6.5635396,14.549779,3.8650199,0.26553805,0.24131261
334,10,1670,8.4578068,6.563591,14.525057,3.8535096,0.26553829,0.24131283
335,10,1675,8.4367065,6.5636421,14.50047,3.8420677,0.26553854,0.24131304
336,10,1680,8.4157488,6.5636929,14.476019,3.8306935,0.26553879,0.24131326
337,10,1685,8.3949327,6.5637433,14.451702,3.8193865,0.26553903,0.24131347
338,10,1690,8.374257,6.5637933,14.427517,3.808146,0.26553928,0.24131368
339,10,1695,8.3537206,6.5638431,14.403465,3.7969716,0.26553952,0.24131389
340,10,1700,8.3333226,6.5638925,14.379543,3.7858625,0.26553976,0.2413141
341,10,1705,8.3130616,6.5639416,14.355751,3.7748183,0.26554,0.24131431
342,10,1710,8.2929368,6.5639904,14.332088,3.7638384,0.26554024,0.24131452
343,10,1715,8.2729471,6.5640388,14.308553,3.7529221,0.26554048,0.24131472
344,10,1720,8.2530914,6.564087,14.285144,3.742069,0.26554071,0.24131493
345,10,1725,8.2333686,6.5641348,14.261862,3.7312786,0.26554095,0.24131513
346,10,1730,8.2137779,6.5641823,14.238704,3.7205502,0.26554118,0.24131533
347,10,1735,8.1943181,6.5642295,14.21567,3.7098834,0.26554141,0.24131554
348,10,1740,8.1749882,6.5642764,14.192759,3.6992775,0.26554164,0.24131574
349,10,1745,8.1557873,6.564323,14.16997,3.6887322,0.26554187,0.24131593
350,10,1750,8.1367144,6.5643693,14.147302,3.6782468,0.2655421,0.24131613
351,10,1755,8.1177685,6.5644153,14.124755,3.667821,0.26554232,0.24131633
352,10,1760,8.0989487,6.564461,14.102326,3.6574541,0.26554255,0.24131652
353,10,1765,8.0802539,6.5645064,14.080016,3.6471456,0.26554277,0.24131672
354,10,1770,8.0616833,6.5645515,14.057823,3.6368951,0.265543,0.24131691
