n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
1,10,50,1.747637,29.73496,30.39719,103.7427,0.2641588,0.2391195
2,10,100,1.03437,28.909,28.5242,57.909,0.264593,0.2402
3,10,150,1.320638,28.1853,26.90854,40.09939,0.2648539,0.2405872
4,10,200,2.055564,27.54647,25.50653,30.65499,0.2650127,0.2407843
5,10,250,2.815361,26.97888,24.28365,24.80699,0.265118,0.2409036
6,10,300,3.526606,26.47156,23.21215,20.83074,0.2651926,0.2409835
7,10,350,4.179578,26.01565,22.26949,17.95194,0.2652481,0.2410406
8,10,400,4.776771,25.60391,21.43722,15.7715,0.265291,0.2410836
9,10,450,5.323299,25.23037,20.70004,14.06286,0.2653251,0.241117
10,10,500,5.824531,24.89007,20.0452,12.68788,0.2653529,0.2411438
11,10,550,6.285447,24.57887,19.462,11.55755,0.2653759,0.2411657
12,10,600,6.710477,24.29325,18.94136,10.61192,0.2653954,0.2411839
13,10,650,7.103506,24.03026,18.47558,9.809157,0.265412,0.2411994
14,10,700,7.467921,23.78737,18.05805,9.119167,0.2654263,0.2412127
15,10,750,7.806672,23.56239,17.68309,8.519753,0.2654389,0.2412241
16,10,800,8.122331,23.35345,17.3458,7.994186,0.2654499,0.2412342
17,10,850,8.417151,23.15892,17.04194,7.529615,0.2654597,0.2412431
18,10,900,8.693104,22.9774,16.76778,7.11601,0.2654684,0.241251
19,10,950,8.951927,22.80763,16.52011,6.745424,0.2654763,0.241258
20,10,1000,9.195154,22.64854,16.29608,6.411481,0.2654834,0.2412644
21,10,1050,9.4241423,22.499156,16.093207,6.1090045,0.26548981,0.24127013
22,10,1100,9.640098,22.358634,15.909303,5.8337509,0.26549568,0.24127536
23,10,1150,9.8440962,22.226218,15.742429,5.5822057,0.26550106,0.24128013
24,10,1200,10.037098,22.101238,15.59087,5.3514348,0.265506,0.2412845
25,10,1250,10.219964,21.983093,15.453109,5.1389689,0.26551056,0.24128853
26,10,1300,10.393469,21.871243,15.327794,4.9427151,0.26551478,0.24129224
27,10,1350,10.558312,21.765206,15.213724,4.7608879,0.26551869,0.24129568
28,10,1400,10.715121,21.664546,15.109826,4.5919547,0.26552233,0.24129888
29,10,1450,10.864469,21.568868,15.015144,4.4345926,0.26552572,0.24130185
30,10,1500,11.006873,21.477816,14.928819,4.2876535,0.2655289,0.24130463
31,10,1550,11.142806,21.391067,14.850084,4.1501365,0.26553187,0.24130723
32,10,1600,11.272697,21.308325,14.778248,4.0211649,0.26553466,0.24130966
33,10,1650,11.396939,21.229323,14.712693,3.8999672,0.26553729,0.24131195
34,10,1700,11.515893,21.153815,14.652861,3.7858625,0.26553976,0.2413141
35,10,1750,11.629887,21.081577,14.598248,3.6782468,0.2655421,0.24131613
36,10,1800,11.739225,21.012402,14.5484,3.576583,0.26554431,0.24131805
37,10,1850,11.844185,20.946103,14.502908,3.4803915,0.2655464,0.24131986
38,10,1900,11.945026,20.882505,14.4614,3.389243,0.26554838,0.24132158
39,10,1950,12.041984,20.821448,14.42354,3.302752,0.26555026,0.24132321
40,10,2000,12.135279,20.762784,14.389022,3.2205712,0.26555205,0.24132476
41,10,2050,12.225114,20.706376,14.357571,3.142387,0.26555376,0.24132623
42,10,2100,12.311678,20.652098,14.328935,3.0679156,0.26555538,0.24132764
43,10,2150,12.395146,20.599832,14.302883,2.9968994,0.26555693,0.24132897
44,10,2200,12.475681,20.549469,14.279209,2.929104,0.26555841,0.24133025
45,10,2250,12.553435,20.500909,14.25772,2.8643159,0.26555983,0.24133147
46,10,2300,12.628548,20.454056,14.238244,2.80234,0.26556118,0.24133264
47,10,2350,12.701154,20.408824,14.220622,2.7429976,0.26556248,0.24133375
48,10,2400,12.771375,20.36513,14.204709,2.686125,0.26556373,0.24133483
49,10,2450,12.839327,20.322897,14.190372,2.6315716,0.26556492,0.24133585
50,10,2500,12.905118,20.282054,14.177489,2.5791991,0.26556607,0.24133684
51,10,2550,12.96885,20.242533,14.165949,2.5288796,0.26556718,0.24133779
52,10,2600,13.030616,20.204273,14.155648,2.4804953,0.26556824,0.2413387
53,10,2650,13.090508,20.167214,14.146494,2.4339372,0.26556926,0.24133957
54,10,2700,13.148608,20.131301,14.138399,2.3891042,0.26557024,0.24134042
55,10,2750,13.204996,20.096482,14.131284,2.3459027,0.26557119,0.24134123
56,10,2800,13.259747,20.062708,14.125075,2.3042455,0.26557211,0.24134202
57,10,2850,13.31293,20.029932,14.119706,2.2640518,0.26557299,0.24134277
58,10,2900,13.364612,19.998113,14.115113,2.2252462,0.26557385,0.2413435
59,10,2950,13.414856,19.967207,14.111239,2.1877584,0.26557467,0.24134421
60,10,3000,13.46372,19.937178,14.108031,2.1515227,0.26557547,0.24134489
61,10,3050,13.511261,19.907988,14.105441,2.1164778,0.26557624,0.24134555
62,10,3100,13.557532,19.879603,14.103422,2.0825663,0.26557699,0.24134619
63,10,3150,13.602582,19.85199,14.101933,2.0497344,0.26557771,0.24134681
64,10,3200,13.64646,19.825119,14.100936,2.0179317,0.26557842,0.24134741
65,10,3250,13.689211,19.798959,14.100393,1.9871109,0.2655791,0.24134799
66,10,3300,13.730877,19.773484,14.100272,1.9572275,0.26557976,0.24134855
67,10,3350,13.771499,19.748667,14.100541,1.9282397,0.2655804,0.2413491
68,10,3400,13.811116,19.724482,14.101173,1.9001081,0.26558102,0.24134963
69,10,3450,13.849765,19.700907,14.10214,1.8727956,0.26558162,0.24135014
70,10,3500,13.887481,19.677918,14.103419,1.8462672,0.26558221,0.24135064
71,10,3550,13.924297,19.655494,14.104984,1.8204899,0.26558278,0.24135113
72,10,3600,13.960245,19.633614,14.106817,1.7954325,0.26558334,0.2413516
73,10,3650,13.995355,19.61226,14.108895,1.7710656,0.26558388,0.24135206
74,10,3700,14.029656,19.591412,14.111202,1.7473611,0.2655844,0.24135251
75,10,3750,14.063177,19.571052,14.11372,1.7242927,0.26558491,0.24135294
76,10,3800,14.095942,19.551165,14.116432,1.7018354,0.26558541,0.24135337
77,10,3850,14.127978,19.531732,14.119325,1.6799653,0.2655859,0.24135378
78,10,3900,14.159308,19.512741,14.122383,1.6586601,0.26558637,0.24135418
79,10,3950,14.189955,19.494174,14.125595,1.6378983,0.26558683,0.24135458
80,10,4000,14.219943,19.476019,14.128947,1.6176596,0.26558728,0.24135496
81,10,4050,14.249291,19.458262,14.132429,1.5979247,0.26558772,0.24135533
82,10,4100,14.27802,19.44089,14.13603,1.5786751,0.26558815,0.24135569
83,10,4150,14.306149,19.423891,14.139741,1.5598935,0.26558856,0.24135605
84,10,4200,14.333697,19.407252,14.143552,1.541563,0.26558897,0.2413564
85,10,4250,14.360681,19.390963,14.147454,1.523668,0.26558937,0.24135673
86,10,4300,14.387119,19.375013,14.15144,1.5061931,0.26558976,0.24135706
87,10,4350,14.413028,19.359391,14.155502,1.489124,0.26559014,0.24135739
88,10,4400,14.438422,19.344087,14.159633,1.4724468,0.26559051,0.2413577
89,10,4450,14.463318,19.329092,14.163827,1.4561484,0.26559087,0.24135801
90,10,4500,14.487729,19.314397,14.168077,1.4402162,0.26559123,0.24135831
91,10,4550,14.51167,19.299992,14.172378,1.4246381,0.26559158,0.24135861
92,10,4600,14.535154,19.285869,14.176725,1.4094027,0.26559192,0.2413589
93,10,4650,14.558194,19.27202,14.181112,1.3944988,0.26559225,0.24135918
94,10,4700,14.580802,19.258437,14.185535,1.379916,0.26559258,0.24135946
95,10,4750,14.602991,19.245113,14.18999,1.365644,0.2655929,0.24135973
96,10,4800,14.624772,19.23204,14.194472,1.3516733,0.26559321,0.24135999
97,10,4850,14.646156,19.219211,14.198978,1.3379945,0.26559351,0.24136025
98,10,4900,14.667154,19.206619,14.203503,1.3245988,0.26559381,0.2413605
99,10,4950,14.687777,19.194259,14.208046,1.3114775,0.26559411,0.24136075
100,10,5000,14.708033,19.182123,14.212602,1.2986224,0.2655944,0.241361
101,10,5050,14.727934,19.170205,14.217169,1.2860256,0.26559468,0.24136124
102,10,5100,14.747488,19.158501,14.221745,1.2736796,0.26559496,0.24136147
103,10,5150,14.766704,19.147003,14.226325,1.2615771,0.26559523,0.2413617
104,10,5200,14.785591,19.135708,14.230909,1.2497111,0.26559549,0.24136193
105,10,5250,14.804157,19.124608,14.235494,1.2380747,0.26559575,0.24136215
106,10,5300,14.822411,19.1137,14.240078,1.2266616,0.26559601,0.24136237
107,10,5350,14.84036,19.102979,14.244658,1.2154655,0.26559626,0.24136258
108,10,5400,14.858011,19.092439,14.249234,1.2044804,0.26559651,0.24136279
109,10,5450,14.875373,19.082077,14.253803,1.1937004,0.26559675,0.24136299
110,10,5500,14.892452,19.071887,14.258364,1.1831199,0.26559699,0.24136319
111,10,5550,14.909255,19.061866,14.262916,1.1727337,0.26559722,0.24136339
112,10,5600,14.925789,19.052009,14.267456,1.1625365,0.26559745,0.24136359
113,10,5650,14.942059,19.042313,14.271985,1.1525233,0.26559768,0.24136378
114,10,5700,14.958073,19.032772,14.2765,1.1426893,0.2655979,0.24136396
115,10,5750,14.973837,19.023385,14.281001,1.1330297,0.26559812,0.24136415
116,10,5800,14.989355,19.014147,14.285486,1.1235401,0.26559833,0.24136433
117,10,5850,15.004634,19.005054,14.289955,1.1142162,0.26559854,0.24136451
118,10,5900,15.01968,18.996104,14.294407,1.1050537,0.26559875,0.24136468
119,10,5950,15.034497,18.987293,14.29884,1.0960485,0.26559895,0.24136486
120,10,6000,15.049091,18.978617,14.303255,1.0871968,0.26559915,0.24136502
121,10,6050,15.063467,18.970074,14.30765,1.0784947,0.26559935,0.24136519
122,10,6100,15.077629,18.96166,14.312026,1.0699386,0.26559954,0.24136535
123,10,6150,15.091583,18.953373,14.31638,1.0615249,0.26559973,0.24136552
124,10,6200,15.105333,18.94521,14.320713,1.0532501,0.26559992,0.24136567
125,10,6250,15.118883,18.937168,14.325025,1.045111,0.26560011,0.24136583
126,10,6300,15.132238,18.929244,14.329314,1.0371043,0.26560029,0.24136598
127,10,6350,15.145402,18.921436,14.333581,1.0292269,0.26560047,0.24136613
128,10,6400,15.158378,18.913741,14.337825,1.0214757,0.26560064,0.24136628
129,10,6450,15.171172,18.906158,14.342045,1.0138479,0.26560082,0.24136643
130,10,6500,15.183786,18.898682,14.346242,1.0063405,0.26560099,0.24136657
131,10,6550,15.196225,18.891313,14.350415,0.99895086,0.26560115,0.24136672
132,10,6600,15.208492,18.884048,14.354564,0.99167625,0.26560132,0.24136685
133,10,6650,15.220591,18.876885,14.358689,0.9845141,0.26560148,0.24136699
134,10,6700,15.232525,18.869821,14.362789,0.97746189,0.26560164,0.24136713
135,10,6750,15.244297,18.862855,14.366864,0.97051718,0.2656018,0.24136726
136,10,6800,15.255911,18.855984,14.370915,0.96367759,0.26560196,0.24136739
137,10,6850,15.26737,18.849207,14.37494,0.95694083,0.26560211,0.24136752
138,10,6900,15.278677,18.842522,14.378941,0.95030466,0.26560226,0.24136765
139,10,6950,15.289834,18.835926,14.382916,0.94376692,0.26560241,0.24136778
140,10,7000,15.300846,18.829419,14.386866,0.93732548,0.26560256,0.2413679
141,10,7050,15.311715,18.822998,14.390791,0.93097831,0.2656027,0.24136802
142,10,7100,15.322443,18.816662,14.394691,0.92472342,0.26560285,0.24136814
143,10,7150,15.333033,18.810408,14.398565,0.91855886,0.26560299,0.24136826
144,10,7200,15.343488,18.804236,14.402414,0.91248276,0.26560313,0.24136838
145,10,7250,15.353811,18.798144,14.406238,0.90649328,0.26560326,0.2413685
146,10,7300,15.364003,18.79213,14.410036,0.90058865,0.2656034,0.24136861
147,10,7350,15.374068,18.786193,14.41381,0.89476714,0.26560353,0.24136872
148,10,7400,15.384008,18.780331,14.417557,0.88902706,0.26560366,0.24136883
149,10,7450,15.393825,18.774543,14.42128,0.88336676,0.26560379,0.24136894
150,10,7500,15.403521,18.768827,14.424978,0.87778466,0.26560392,0.24136905
151,10,7550,15.413098,18.763182,14.428651,0.8722792,0.26560405,0.24136916
152,10,7600,15.42256,18.757608,14.432298,0.86684887,0.26560417,0.24136926
153,10,7650,15.431907,18.752102,14.435921,0.86149219,0.2656043,0.24136937
154,10,7700,15.441142,18.746663,14.439519,0.85620772,0.26560442,0.24136947
155,10,7750,15.450267,18.74129,14.443093,0.85099408,0.26560454,0.24136957
156,10,7800,15.459284,18.735982,14.446642,0.84584989,0.26560466,0.24136967
157,10,7850,15.468195,18.730738,14.450166,0.84077383,0.26560477,0.24136977
158,10,7900,15.477001,18.725556,14.453666,0.83576461,0.26560489,0.24136987
159,10,7950,15.485705,18.720436,14.457142,0.83082095,0.265605,0.24136996
160,10,8000,15.494308,18.715376,14.460593,0.82594164,0.26560512,0.24137006
161,10,8050,15.502812,18.710375,14.464021,0.82112547,0.26560523,0.24137015
162,10,8100,15.511218,18.705433,14.467425,0.81637127,0.26560534,0.24137024
163,10,8150,15.519529,18.700548,14.470805,0.8116779,0.26560545,0.24137034
164,10,8200,15.527746,18.695719,14.474161,0.80704424,0.26560555,0.24137043
165,10,8250,15.535871,18.690945,14.477495,0.80246921,0.26560566,0.24137052
166,10,8300,15.543904,18.686226,14.480804,0.79795175,0.26560576,0.2413706
167,10,8350,15.551848,18.681561,14.484091,0.79349081,0.26560587,0.24137069
168,10,8400,15.559704,18.676947,14.487355,0.7890854,0.26560597,0.24137078
169,10,8450,15.567474,18.672386,14.490596,0.78473452,0.26560607,0.24137086
170,10,8500,15.575159,18.667875,14.493814,0.78043721,0.26560617,0.24137095
171,10,8550,15.58276,18.663414,14.49701,0.77619253,0.26560627,0.24137103
172,10,8600,15.590279,18.659003,14.500183,0.77199955,0.26560637,0.24137111
173,10,8650,15.597716,18.654639,14.503334,0.76785739,0.26560646,0.24137119
174,10,8700,15.605075,18.650323,14.506463,0.76376516,0.26560656,0.24137127
175,10,8750,15.612354,18.646054,14.50957,0.759722,0.26560665,0.24137135
176,10,8800,15.619557,18.641831,14.512655,0.75572707,0.26560675,0.24137143
177,10,8850,15.626684,18.637654,14.515719,0.75177957,0.26560684,0.24137151
178,10,8900,15.633736,18.63352,14.518762,0.74787868,0.26560693,0.24137159
179,10,8950,15.640714,18.629431,14.521783,0.74402362,0.26560702,0.24137166
180,10,9000,15.64762,18.625385,14.524783,0.74021362,0.26560711,0.24137174
181,10,9050,15.654455,18.621381,14.527762,0.73644795,0.2656072,0.24137181
182,10,9100,15.661219,18.617419,14.53072,0.73272586,0.26560728,0.24137188
183,10,9150,15.667914,18.613498,14.533658,0.72904664,0.26560737,0.24137196
184,10,9200,15.674542,18.609618,14.536575,0.72540958,0.26560745,0.24137203
185,10,9250,15.681102,18.605777,14.539472,0.72181401,0.26560754,0.2413721
186,10,9300,15.687596,18.601976,14.542349,0.71825925,0.26560762,0.24137217
187,10,9350,15.694025,18.598213,14.545206,0.71474464,0.2656077,0.24137224
188,10,9400,15.700391,18.594489,14.548043,0.71126954,0.26560779,0.24137231
189,10,9450,15.706693,18.590802,14.550861,0.70783332,0.26560787,0.24137238
190,10,9500,15.712932,18.587152,14.553659,0.70443537,0.26560795,0.24137244
191,10,9550,15.719111,18.583539,14.556438,0.70107508,0.26560803,0.24137251
192,10,9600,15.725229,18.579961,14.559197,0.69775187,0.2656081,0.24137257
193,10,9650,15.731288,18.576419,14.561938,0.69446514,0.26560818,0.24137264
194,10,9700,15.737288,18.572911,14.56466,0.69121435,0.26560826,0.2413727
195,10,9750,15.743231,18.569438,14.567363,0.68799892,0.26560833,0.24137277
196,10,9800,15.749116,18.565999,14.570047,0.68481832,0.26560841,0.24137283
197,10,9850,15.754945,18.562592,14.572714,0.68167202,0.26560848,0.24137289
198,10,9900,15.760719,18.559219,14.575362,0.67855949,0.26560856,0.24137296
199,10,9950,15.766439,18.555878,14.577992,0.67548022,0.26560863,0.24137302
200,10,10000,15.772105,18.552569,14.580604,0.67243372,0.2656087,0.24137308
201,15,50,1.747637,29.73496,30.39719,93.90542,0.3970686,0.3568843
202,15,100,1.034366,28.90904,28.52423,54.83755,0.3970799,0.3592365
203,15,150,1.320638,28.1853,26.90854,38.62561,0.3973298,0.3601424
204,15,200,2.055564,27.54647,25.50653,29.79125,0.3975248,0.360617
205,15,250,2.815361,26.97888,24.28365,24.23874,0.3976683,0.3609082
206,15,300,3.526606,26.47156,23.21215,20.42763,0.397776,0.3611048
207,15,350,4.179578,26.01565,22.26949,17.65042,0.3978593,0.3612463
208,15,400,4.776771,25.60391,21.43722,15.53692,0.3979253,0.361353
209,15,450,5.323299,25.23037,20.70004,13.87475,0.3979789,0.3614364
210,15,500,5.824531,24.89007,20.0452,12.53337,0.3980231,0.3615033
211,15,550,6.285447,24.57887,19.462,11.42814,0.3980603,0.3615582
212,15,600,6.710477,24.29325,18.94136,10.50178,0.3980919,0.361604
213,15,650,7.103506,24.03026,18.47558,9.714146,0.3981191,0.3616428
214,15,700,7.467921,23.78737,18.05805,9.036268,0.3981428,0.3616761
215,15,750,7.806672,23.56239,17.68309,8.446715,0.3981636,0.361705
216,15,800,8.122331,23.35345,17.3458,7.929296,0.398182,0.3617303
217,15,850,8.417151,23.15892,17.04194,7.471545,0.3981984,0.3617527
218,15,900,8.693104,22.9774,16.76778,7.063716,0.3982131,0.3617726
219,15,950,8.951927,22.80763,16.52011,6.698072,0.3982263,0.3617904
220,15,1000,9.195154,22.64854,16.29608,6.368399,0.3982384,0.3618064
221,15,1050,9.4241423,22.499156,16.093207,6.069644,0.39824928,0.36182092
222,15,1100,9.640098,22.358634,15.909303,5.7976591,0.39825927,0.36183412
223,15,1150,9.8440962,22.226218,15.742429,5.5490064,0.39826844,0.36184618
224,15,1200,10.037098,22.101238,15.59087,5.3208124,0.39827688,0.36185723
225,15,1250,10.219964,21.983093,15.453109,5.1106568,0.39828469,0.36186741
226,15,1300,10.393469,21.871243,15.327794,4.9164866,0.39829191,0.3618768
227,15,1350,10.558312,21.765206,15.213724,4.7365488,0.39829863,0.3618855
228,15,1400,10.715121,21.664546,15.109826,4.569338,0.39830489,0.36189358
229,15,1450,10.864469,21.568868,15.015144,4.4135534,0.39831074,0.36190111
230,15,1500,11.006873,21.477816,14.928819,4.2680661,0.39831621,0.36190813
231,15,1550,11.142806,21.391067,14.850084,4.1318907,0.39832134,0.36191471
232,15,1600,11.272697,21.308325,14.778248,4.0041641,0.39832616,0.36192087
233,15,1650,11.396939,21.229323,14.712693,3.8841263,0.3983307,0.36192666
234,15,1700,11.515893,21.153815,14.652861,3.7711059,0.39833499,0.36193212
235,15,1750,11.629887,21.081577,14.598248,3.6645076,0.39833903,0.36193726
236,15,1800,11.739225,21.012402,14.5484,3.5638013,0.39834286,0.36194211
237,15,1850,11.844185,20.946103,14.502908,3.468514,0.39834649,0.36194671
238,15,1900,11.945026,20.882505,14.4614,3.3782218,0.39834994,0.36195106
239,15,1950,12.041984,20.821448,14.42354,3.2925439,0.39835321,0.36195519
240,15,2000,12.135279,20.762784,14.389022,3.2111373,0.39835633,0.36195911
241,15,2050,12.225114,20.706376,14.357571,3.1336921,0.39835929,0.36196285
242,15,2100,12.311678,20.652098,14.328935,3.0599279,0.39836212,0.3619664
243,15,2150,12.395146,20.599832,14.302883,2.9895897,0.39836482,0.36196979
244,15,2200,12.475681,20.549469,14.279209,2.922446,0.39836741,0.36197303
245,15,2250,12.553435,20.500909,14.25772,2.8582854,0.39836988,0.36197612
246,15,2300,12.628548,20.454056,14.238244,2.7969149,0.39837224,0.36197908
247,15,2350,12.701154,20.408824,14.220622,2.7381577,0.39837451,0.36198192
248,15,2400,12.771375,20.36513,14.204709,2.6818516,0.39837669,0.36198463
249,15,2450,12.839327,20.322897,14.190372,2.6278477,0.39837878,0.36198724
250,15,2500,12.905118,20.282054,14.177489,2.5760088,0.39838078,0.36198974
251,15,2550,12.96885,20.242533,14.165949,2.5262085,0.39838272,0.36199214
252,15,2600,13.030616,20.204273,14.155648,2.4783298,0.39838457,0.36199445
253,15,2650,13.090508,20.167214,14.146494,2.4322648,0.39838636,0.36199667
254,15,2700,13.148608,20.131301,14.138399,2.3879133,0.39838809,0.36199882
255,15,2750,13.204996,20.096482,14.131284,2.3451824,0.39838975,0.36200088
256,15,2800,13.259747,20.062708,14.125075,2.3039859,0.39839136,0.36200287
257,15,2850,13.31293,20.029932,14.119706,2.2642436,0.39839291,0.36200479
258,15,2900,13.364612,19.998113,14.115113,2.2258806,0.3983944,0.36200664
259,15,2950,13.414856,19.967207,14.111239,2.1888271,0.39839585,0.36200844
260,15,3000,13.46372,19.937178,14.108031,2.1530182,0.39839725,0.36201017
261,15,3050,13.511261,19.907988,14.105441,2.118393,0.39839861,0.36201184
262,15,3100,13.557532,19.879603,14.103422,2.0848944,0.39839992,0.36201346
263,15,3150,13.602582,19.85199,14.101933,2.0524692,0.39840119,0.36201503
264,15,3200,13.64646,19.825119,14.100936,2.0210672,0.39840243,0.36201655
265,15,3250,13.689211,19.798959,14.100393,1.9906415,0.39840362,0.36201803
266,15,3300,13.730877,19.773484,14.100272,1.961148,0.39840478,0.36201946
267,15,3350,13.771499,19.748667,14.100541,1.9325451,0.39840591,0.36202084
268,15,3400,13.811116,19.724482,14.101173,1.9047937,0.398407,0.36202219
269,15,3450,13.849765,19.700907,14.10214,1.877857,0.39840806,0.3620235
270,15,3500,13.887481,19.677918,14.103419,1.8517001,0.3984091,0.36202477
271,15,3550,13.924297,19.655494,14.104984,1.8262904,0.3984101,0.362026
272,15,3600,13.960245,19.633614,14.106817,1.8015969,0.39841108,0.3620272
273,15,3650,13.995355,19.61226,14.108895,1.7775901,0.39841203,0.36202837
274,15,3700,14.029656,19.591412,14.111202,1.7542425,0.39841295,0.3620295
275,15,3750,14.063177,19.571052,14.11372,1.7315277,0.39841385,0.36203061
276,15,3800,14.095942,19.551165,14.116432,1.7094208,0.39841473,0.36203168
277,15,3850,14.127978,19.531732,14.119325,1.6878984,0.39841559,0.36203273
278,15,3900,14.159308,19.512741,14.122383,1.6669379,0.39841642,0.36203375
279,15,3950,14.189955,19.494174,14.125595,1.6465182,0.39841723,0.36203475
280,15,4000,14.219943,19.476019,14.128947,1.626619,0.39841802,0.36203572
281,15,4050,14.249291,19.458262,14.132429,1.6072211,0.3984188,0.36203667
282,15,4100,14.27802,19.44089,14.13603,1.5883063,0.39841955,0.36203759
283,15,4150,14.306149,19.423891,14.139741,1.5698571,0.39842029,0.36203849
284,15,4200,14.333697,19.407252,14.143552,1.551857,0.39842101,0.36203937
285,15,4250,14.360681,19.390963,14.147454,1.5342902,0.39842171,0.36204023
286,15,4300,14.387119,19.375013,14.15144,1.5171415,0.3984224,0.36204107
287,15,4350,14.413028,19.359391,14.155502,1.5003967,0.39842307,0.36204189
288,15,4400,14.438422,19.344087,14.159633,1.4840421,0.39842372,0.36204269
289,15,4450,14.463318,19.329092,14.163827,1.4680644,0.39842437,0.36204348
290,15,4500,14.487729,19.314397,14.168077,1.4524511,0.39842499,0.36204424
291,15,4550,14.51167,19.299992,14.172378,1.4371904,0.39842561,0.36204499
292,15,4600,14.535154,19.285869,14.176725,1.4222707,0.39842621,0.36204572
293,15,4650,14.558194,19.27202,14.181112,1.407681,0.39842679,0.36204644
294,15,4700,14.580802,19.258437,14.185535,1.3934109,0.39842737,0.36204714
295,15,4750,14.602991,19.245113,14.18999,1.3794502,0.39842793,0.36204783
296,15,4800,14.624772,19.23204,14.194472,1.3657893,0.39842849,0.3620485
297,15,4850,14.646156,19.219211,14.198978,1.3524191,0.39842903,0.36204916
298,15,4900,14.667154,19.206619,14.203503,1.3393305,0.39842956,0.36204981
299,15,4950,14.687777,19.194259,14.208046,1.326515,0.39843008,0.36205044
300,15,5000,14.708033,19.182123,14.212602,1.3139646,0.39843058,0.36205106
301,15,5050,14.727934,19.170205,14.217169,1.3016713,0.39843108,0.36205167
302,15,5100,14.747488,19.158501,14.221745,1.2896275,0.39843157,0.36205226
303,15,5150,14.766704,19.147003,14.226325,1.2778261,0.39843205,0.36205285
304,15,5200,14.785591,19.135708,14.230909,1.2662601,0.39843252,0.36205342
305,15,5250,14.804157,19.124608,14.235494,1.2549226,0.39843299,0.36205398
306,15,5300,14.822411,19.1137,14.240078,1.2438073,0.39843344,0.36205453
307,15,5350,14.84036,19.102979,14.244658,1.232908,0.39843388,0.36205508
308,15,5400,14.858011,19.092439,14.249234,1.2222186,0.39843432,0.36205561
309,15,5450,14.875373,19.082077,14.253803,1.2117333,0.39843475,0.36205613
310,15,5500,14.892452,19.071887,14.258364,1.2014467,0.39843517,0.36205664
311,15,5550,14.909255,19.061866,14.262916,1.1913533,0.39843558,0.36205714
312,15,5600,14.925789,19.052009,14.267456,1.1814479,0.39843599,0.36205764
313,15,5650,14.942059,19.042313,14.271985,1.1717257,0.39843639,0.36205812
314,15,5700,14.958073,19.032772,14.2765,1.1621817,0.39843678,0.3620586
315,15,5750,14.973837,19.023385,14.281001,1.1528113,0.39843717,0.36205907
316,15,5800,14.989355,19.014147,14.285486,1.14361,0.39843755,0.36205953
317,15,5850,15.004634,19.005054,14.289955,1.1345735,0.39843792,0.36205998
318,15,5900,15.01968,18.996104,14.294407,1.1256975,0.39843828,0.36206042
319,15,5950,15.034497,18.987293,14.29884,1.1169781,0.39843865,0.36206086
320,15,6000,15.049091,18.978617,14.303255,1.1084113,0.398439,0.36206129
321,15,6050,15.063467,18.970074,14.30765,1.0999934,0.39843935,0.36206171
322,15,6100,15.077629,18.96166,14.312026,1.0917206,0.39843969,0.36206213
323,15,6150,15.091583,18.953373,14.31638,1.0835894,0.39844003,0.36206254
324,15,6200,15.105333,18.94521,14.320713,1.0755964,0.39844036,0.36206294
325,15,6250,15.118883,18.937168,14.325025,1.0677383,0.39844069,0.36206334
326,15,6300,15.132238,18.929244,14.329314,1.0600118,0.39844101,0.36206373
327,15,6350,15.145402,18.921436,14.333581,1.0524139,0.39844132,0.36206411
328,15,6400,15.158378,18.913741,14.337825,1.0449415,0.39844164,0.36206449
329,15,6450,15.171172,18.906158,14.342045,1.0375916,0.39844194,0.36206486
330,15,6500,15.183786,18.898682,14.346242,1.0303615,0.39844224,0.36206523
331,15,6550,15.196225,18.891313,14.350415,1.0232485,0.39844254,0.36206559
332,15,6600,15.208492,18.884048,14.354564,1.0162497,0.39844284,0.36206594
333,15,6650,15.220591,18.876885,14.358689,1.0093627,0.39844312,0.36206629
334,15,6700,15.232525,18.869821,14.362789,1.002585,0.39844341,0.36206664
335,15,6750,15.244297,18.862855,14.366864,0.995914,0.39844369,0.36206698
336,15,6800,15.255911,18.855984,14.370915,0.98934748,0.39844397,0.36206731
337,15,6850,15.26737,18.849207,14.37494,0.98288311,0.39844424,0.36206764
338,15,6900,15.278677,18.842522,14.378941,0.97651864,0.39844451,0.36206796
339,15,6950,15.289834,18.835926,14.382916,0.97025193,0.39844477,0.36206828
340,15,7000,15.300846,18.829419,14.386866,0.96408086,0.39844503,0.3620686
341,15,7050,15.311715,18.822998,14.390791,0.95800339,0.39844529,0.36206891
342,15,7100,15.322443,18.816662,14.394691,0.95201753,0.39844554,0.36206922
343,15,7150,15.333033,18.810408,14.398565,0.94612135,0.39844579,0.36206952
344,15,7200,15.343488,18.804236,14.402414,0.94031297,0.39844604,0.36206982
345,15,7250,15.353811,18.798144,14.406238,0.93459057,0.39844628,0.36207011
346,15,7300,15.364003,18.79213,14.410036,0.92895237,0.39844652,0.3620704
347,15,7350,15.374068,18.786193,14.41381,0.92339664,0.39844676,0.36207069
348,15,7400,15.384008,18.780331,14.417557,0.91792169,0.39844699,0.36207097
349,15,7450,15.393825,18.774543,14.42128,0.9125259,0.39844722,0.36207125
350,15,7500,15.403521,18.768827,14.424978,0.90720767,0.39844745,0.36207152
351,15,7550,15.413098,18.763182,14.428651,0.90196544,0.39844767,0.36207179
