n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
1079,30,1395,2.6605332,13.017038,14.965115,4.5347246,0.79686348,0.72352653
1080,30,1400,2.6525893,12.99681,14.926984,4.519101,0.79686504,0.72352997
1081,30,1405,2.6448412,12.976707,14.889105,4.5035873,0.79686659,0.7235334
1082,30,1410,2.6372872,12.956725,14.851476,4.4881823,0.79686814,0.7235368
1083,30,1415,2.6299254,12.936866,14.814094,4.4728848,0.79686967,0.72354018
1084,30,1420,2.6227539,12.917127,14.776957,4.4576938,0.79687119,0.72354353
1085,30,1425,2.6157711,12.897508,14.740064,4.4426082,0.79687271,0.72354686
1086,30,1430,2.6089749,12.878007,14.703411,4.4276269,0.79687421,0.72355016
1087,30,1435,2.6023637,12.858623,14.666998,4.4127488,0.7968757,0.72355345
1088,30,1440,2.5959355,12.839356,14.63082,4.3979728,0.79687719,0.72355671
1089,30,1445,2.5896885,12.820204,14.594878,4.3832981,0.79687867,0.72355995
1090,30,1450,2.583621,12.801166,14.559167,4.3687234,0.79688013,0.72356317
1091,30,1455,2.577731,12.782241,14.523687,4.3542479,0.79688159,0.72356636
1092,30,1460,2.5720166,12.763429,14.488435,4.3398705,0.79688304,0.72356953
1093,30,1465,2.5664762,12.744728,14.453409,4.3255902,0.79688448,0.72357269
1094,30,1470,2.5611077,12.726137,14.418608,4.3114061,0.79688591,0.72357582
1095,30,1475,2.5559095,12.707656,14.384029,4.2973172,0.79688734,0.72357893
1096,30,1480,2.5508796,12.689283,14.34967,4.2833226,0.79688875,0.72358202
1097,30,1485,2.5460161,12.671018,14.315529,4.2694213,0.79689016,0.72358508
1098,30,1490,2.5413174,12.652859,14.281605,4.2556125,0.79689156,0.72358813
1099,30,1495,2.5367814,12.634806,14.247896,4.2418952,0.79689295,0.72359116
1100,30,1500,2.5324064,12.616857,14.214399,4.2282685,0.79689433,0.72359417
1101,30,1505,2.5281905,12.599012,14.181113,4.2147316,0.7968957,0.72359716
1102,30,1510,2.5241319,12.58127,14.148036,4.2012835,0.79689706,0.72360012
1103,30,1515,2.5202288,12.563631,14.115167,4.1879235,0.79689842,0.72360307
1104,30,1520,2.5164792,12.546092,14.082503,4.1746506,0.79689977,0.723606
1105,30,1525,2.5128815,12.528654,14.050042,4.1614641,0.79690111,0.72360891
1106,30,1530,2.5094337,12.511315,14.017784,4.1483631,0.79690244,0.72361181
1107,30,1535,2.5061341,12.494075,13.985726,4.1353467,0.79690377,0.72361468
1108,30,1540,2.5029808,12.476932,13.953866,4.1224142,0.79690509,0.72361753
1109,30,1545,2.499972,12.459887,13.922203,4.1095649,0.7969064,0.72362037
1110,30,1550,2.4971058,12.442937,13.890735,4.0967978,0.7969077,0.72362319
1111,30,1555,2.4943806,12.426084,13.859461,4.0841122,0.79690899,0.72362599
1112,30,1560,2.4917944,12.409324,13.828379,4.0715074,0.79691028,0.72362877
1113,30,1565,2.4893456,12.392659,13.797487,4.0589826,0.79691156,0.72363154
1114,30,1570,2.4870322,12.376086,13.766784,4.046537,0.79691283,0.72363429
1115,30,1575,2.4848525,12.359606,13.736268,4.03417,0.7969141,0.72363702
1116,30,1580,2.4828048,12.343217,13.705938,4.0218807,0.79691536,0.72363973
1117,30,1585,2.4808873,12.326919,13.675791,4.0096685,0.79691661,0.72364243
1118,30,1590,2.4790982,12.310711,13.645827,3.9975327,0.79691785,0.72364511
1119,30,1595,2.4774357,12.294592,13.616044,3.9854725,0.79691909,0.72364777
1120,30,1600,2.4758982,12.278562,13.586441,3.9734872,0.79692032,0.72365041
1121,30,1605,2.4744838,12.26262,13.557015,3.9615763,0.79692154,0.72365304
1122,30,1610,2.4731909,12.246764,13.527766,3.9497389,0.79692276,0.72365566
1123,30,1615,2.4720176,12.230996,13.498693,3.9379744,0.79692397,0.72365826
1124,30,1620,2.4709625,12.215312,13.469792,3.9262823,0.79692517,0.72366084
1125,30,1625,2.4700236,12.199714,13.441065,3.9146617,0.79692636,0.7236634
1126,30,1630,2.4691994,12.1842,13.412508,3.9031121,0.79692755,0.72366596
1127,30,1635,2.4684881,12.16877,13.38412,3.8916328,0.79692874,0.72366849
1128,30,1640,2.4678881,12.153423,13.355901,3.8802233,0.79692991,0.72367101
1129,30,1645,2.4673977,12.138158,13.327848,3.8688828,0.79693108,0.72367352
1130,30,1650,2.4670153,12.122975,13.299961,3.8576107,0.79693225,0.72367601
1131,30,1655,2.4667393,12.107873,13.272237,3.8464065,0.7969334,0.72367848
1132,30,1660,2.466568,12.092851,13.244677,3.8352696,0.79693455,0.72368094
1133,30,1665,2.4664998,12.077909,13.217278,3.8241994,0.7969357,0.72368339
1134,30,1670,2.4665331,12.063046,13.190039,3.8131952,0.79693684,0.72368582
1135,30,1675,2.4666663,12.048262,13.162959,3.8022565,0.79693797,0.72368823
1136,30,1680,2.4668979,12.033555,13.136037,3.7913827,0.79693909,0.72369064
1137,30,1685,2.4672263,12.018926,13.109271,3.7805733,0.79694021,0.72369302
1138,30,1690,2.4676499,12.004374,13.08266,3.7698277,0.79694133,0.7236954
1139,30,1695,2.4681672,11.989898,13.056204,3.7591454,0.79694244,0.72369776
1140,30,1700,2.4687767,11.975497,13.0299,3.7485257,0.79694354,0.7237001
1141,30,1705,2.4694769,11.961171,13.003747,3.7379682,0.79694463,0.72370244
1142,30,1710,2.4702663,11.946919,12.977745,3.7274723,0.79694572,0.72370476
1143,30,1715,2.4711434,11.932742,12.951892,3.7170375,0.79694681,0.72370706
1144,30,1720,2.4721067,11.918637,12.926187,3.7066633,0.79694789,0.72370936
1145,30,1725,2.4731548,11.904605,12.900628,3.6963491,0.79694896,0.72371163
1146,30,1730,2.4742863,11.890645,12.875216,3.6860945,0.79695003,0.7237139
1147,30,1735,2.4754997,11.876757,12.849948,3.675899,0.79695109,0.72371615
1148,30,1740,2.4767936,11.86294,12.824824,3.6657619,0.79695215,0.7237184
1149,30,1745,2.4781667,11.849193,12.799842,3.655683,0.7969532,0.72372062
1150,30,1750,2.4796174,11.835516,12.775001,3.6456615,0.79695424,0.72372284
1151,30,1755,2.4811446,11.821909,12.7503,3.6356972,0.79695528,0.72372504
1152,30,1760,2.4827468,11.80837,12.725739,3.6257895,0.79695632,0.72372723
1153,30,1765,2.4844227,11.7949,12.701315,3.6159379,0.79695735,0.72372941
1154,30,1770,2.486171,11.781498,12.677029,3.6061419,0.79695837,0.72373158
1155,30,1775,2.4879904,11.768163,12.652878,3.5964012,0.79695939,0.72373373
1156,30,1780,2.4898795,11.754895,12.628863,3.5867152,0.7969604,0.72373587
1157,30,1785,2.4918372,11.741694,12.604981,3.5770835,0.79696141,0.723738
1158,30,1790,2.4938621,11.728558,12.581232,3.5675057,0.79696242,0.72374012
1159,30,1795,2.495953,11.715487,12.557615,3.5579812,0.79696341,0.72374223
1160,30,1800,2.4981086,11.702482,12.534129,3.5485098,0.79696441,0.72374432
1161,30,1805,2.5003279,11.689541,12.510773,3.5390909,0.79696539,0.7237464
1162,30,1810,2.5026095,11.676664,12.487546,3.5297241,0.79696638,0.72374848
1163,30,1815,2.5049522,11.66385,12.464447,3.5204089,0.79696736,0.72375054
1164,30,1820,2.507355,11.6511,12.441475,3.5111451,0.79696833,0.72375259
1165,30,1825,2.5098166,11.638412,12.418629,3.5019321,0.7969693,0.72375462
1166,30,1830,2.5123359,11.625786,12.395908,3.4927696,0.79697026,0.72375665
1167,30,1835,2.5149118,11.613221,12.373312,3.4836571,0.79697122,0.72375867
1168,30,1840,2.5175432,11.600718,12.350838,3.4745942,0.79697217,0.72376067
1169,30,1845,2.520229,11.588276,12.328488,3.4655806,0.79697312,0.72376267
1170,30,1850,2.522968,11.575894,12.306258,3.4566159,0.79697407,0.72376465
1171,30,1855,2.5257593,11.563572,12.28415,3.4476996,0.79697501,0.72376662
1172,30,1860,2.5286018,11.55131,12.262161,3.4388314,0.79697594,0.72376859
1173,30,1865,2.5314944,11.539106,12.24029,3.4300109,0.79697687,0.72377054
1174,30,1870,2.5344361,11.526962,12.218538,3.4212378,0.7969778,0.72377248
1175,30,1875,2.537426,11.514875,12.196903,3.4125116,0.79697872,0.72377441
1176,30,1880,2.5404629,11.502846,12.175385,3.403832,0.79697964,0.72377633
1177,30,1885,2.543546,11.490875,12.153981,3.3951986,0.79698055,0.72377825
1178,30,1890,2.5466743,11.47896,12.132693,3.3866111,0.79698146,0.72378015
1179,30,1895,2.5498468,11.467102,12.111518,3.3780691,0.79698236,0.72378204
1180,30,1900,2.5530625,11.455301,12.090456,3.3695722,0.79698326,0.72378392
1181,30,1905,2.5563206,11.443555,12.069506,3.3611202,0.79698416,0.72378579
1182,30,1910,2.5596202,11.431864,12.048668,3.3527126,0.79698505,0.72378765
1183,30,1915,2.5629603,11.420229,12.02794,3.3443491,0.79698593,0.72378951
1184,30,1920,2.5663401,11.408648,12.007322,3.3360294,0.79698681,0.72379135
1185,30,1925,2.5697586,11.397122,11.986813,3.3277532,0.79698769,0.72379318
1186,30,1930,2.5732151,11.385649,11.966412,3.3195201,0.79698857,0.72379501
1187,30,1935,2.5767087,11.37423,11.946118,3.3113297,0.79698944,0.72379682
1188,30,1940,2.5802385,11.362864,11.925931,3.3031819,0.7969903,0.72379862
1189,30,1945,2.5838038,11.35155,11.905851,3.2950761,0.79699116,0.72380042
1190,30,1950,2.5874037,11.34029,11.885875,3.2870122,0.79699202,0.72380221
1191,30,1955,2.5910374,11.329081,11.866004,3.2789898,0.79699287,0.72380399
1192,30,1960,2.5947042,11.317924,11.846236,3.2710086,0.79699372,0.72380575
1193,30,1965,2.5984033,11.306818,11.826571,3.2630682,0.79699457,0.72380751
1194,30,1970,2.6021339,11.295763,11.807009,3.2551685,0.79699541,0.72380927
1195,30,1975,2.6058954,11.284759,11.787548,3.247309,0.79699625,0.72381101
1196,30,1980,2.6096868,11.273805,11.768188,3.2394895,0.79699708,0.72381274
1197,30,1985,2.6135076,11.262901,11.748929,3.2317096,0.79699791,0.72381447
1198,30,1990,2.617357,11.252047,11.729768,3.2239692,0.79699874,0.72381618
1199,30,1995,2.6212344,11.241242,11.710707,3.2162678,0.79699956,0.72381789
1200,30,2000,2.6251389,11.230486,11.691743,3.2086053,0.79700038,0.72381959
1201,40,5,36.325121,46.052745,82.241561,101.65945,1.0967436,0.91743469
1202,40,10,35.658233,45.444843,80.969565,95.512652,1.0916258,0.92043994
1203,40,15,35.009073,44.852107,79.73042,89.924781,1.0873369,0.92323595
1204,40,20,34.377103,44.274135,78.523186,84.849007,1.083738,0.92581346
1205,40,25,33.761796,43.710528,77.346934,80.236231,1.0807108,0.92817698
1206,40,30,33.162633,43.160886,76.200751,76.038784,1.078156,0.93033835
1207,40,35,32.57911,42.624819,75.083739,72.212286,1.0759921,0.93231284
1208,40,40,32.010733,42.10194,73.995021,68.716433,1.074152,0.93411681
1209,40,45,31.457024,41.591868,72.933738,65.515163,1.0725812,0.93576645
1210,40,50,30.917514,41.094232,71.899051,62.576505,1.0712349,0.93727706
1211,40,55,30.391754,40.608666,70.890144,59.872265,1.0700765,0.93866275
1212,40,60,29.879301,40.134815,69.906223,57.377649,1.0690763,0.93993629
1213,40,65,29.379732,39.672332,68.946515,55.070879,1.0682095,0.94110915
1214,40,70,28.892633,39.220878,68.010271,52.932825,1.0674557,0.94219156
1215,40,75,28.417607,38.780123,67.096764,50.946667,1.0667983,0.9431926
1216,40,80,27.954268,38.34975,66.205289,49.097599,1.0662231,0.94412034
1217,40,85,27.502243,37.929445,65.335164,47.372561,1.0657185,0.94498191
1218,40,90,27.061172,37.518908,64.485728,45.76001,1.0652747,0.94578366
1219,40,95,26.630709,37.117847,63.656342,44.249726,1.0648834,0.94653118
1220,40,100,26.210518,36.725979,62.846387,42.832631,1.0645376,0.94722947
1221,40,105,25.800275,36.343027,62.055267,41.500651,1.0642313,0.94788295
1222,40,110,25.399667,35.968727,61.282403,40.246583,1.0639597,0.94849559
1223,40,115,25.008395,35.602822,60.527239,39.063984,1.0637183,0.9490709
1224,40,120,24.626168,35.245062,59.789234,37.947083,1.0635034,0.94961204
1225,40,125,24.252705,34.895207,59.06787,36.890695,1.0633119,0.95012182
1226,40,130,23.887736,34.553024,58.362642,35.890151,1.063141,0.95060278
1227,40,135,23.531002,34.218287,57.673067,34.941239,1.0629884,0.95105721
1228,40,140,23.182251,33.890779,56.998677,34.040149,1.0628519,0.95148716
1229,40,145,22.841241,33.57029,56.339019,33.183428,1.0627298,0.95189448
1230,40,150,22.50774,33.256615,55.693656,32.367943,1.0626204,0.95228086
1231,40,155,22.181521,32.949558,55.062168,31.590841,1.0625225,0.95264781
1232,40,160,21.862369,32.648931,54.444149,30.849523,1.0624348,0.95299673
1233,40,165,21.550073,32.354548,53.839206,30.141613,1.0623562,0.95332886
1234,40,170,21.244434,32.066232,53.24696,29.464939,1.0622857,0.95364536
1235,40,175,20.945255,31.783812,52.667046,28.817511,1.0622227,0.95394728
1236,40,180,20.652349,31.507122,52.09911,28.1975,1.0621663,0.95423558
1237,40,185,20.365536,31.236003,51.542812,27.603225,1.0621158,0.95451113
1238,40,190,20.084641,30.970298,50.997823,27.033138,1.0620707,0.95477473
1239,40,195,19.809495,30.709859,50.463825,26.48581,1.0620305,0.95502715
1240,40,200,19.539936,30.454541,49.94051,25.959924,1.0619947,0.95526904
1241,40,205,19.275806,30.204205,49.427583,25.454257,1.0619629,0.95550106
1242,40,210,19.016956,29.958714,48.924758,24.967679,1.0619347,0.95572376
1243,40,215,18.763237,29.717938,48.431756,24.499142,1.0619098,0.9559377
1244,40,220,18.514509,29.481752,47.948312,24.047672,1.0618878,0.95614338
1245,40,225,18.270636,29.250032,47.474166,23.612362,1.0618686,0.95634124
1246,40,230,18.031487,29.02266,47.009069,23.192368,1.0618519,0.95653172
1247,40,235,17.796933,28.799522,46.552779,22.786905,1.0618374,0.95671523
1248,40,240,17.566851,28.580507,46.105062,22.395238,1.0618249,0.95689212
1249,40,245,17.341124,28.365509,45.665694,22.016681,1.0618143,0.95706274
1250,40,250,17.119636,28.154422,45.234455,21.650593,1.0618054,0.95722743
1251,40,255,16.902276,27.947148,44.811135,21.296373,1.0617981,0.95738646
1252,40,260,16.688937,27.743589,44.395528,20.953459,1.0617922,0.95754014
1253,40,265,16.479515,27.54365,43.987438,20.621321,1.0617876,0.95768871
1254,40,270,16.273909,27.347241,43.586672,20.299465,1.0617841,0.95783243
1255,40,275,16.072023,27.154274,43.193045,19.987423,1.0617818,0.95797153
1256,40,280,15.873762,26.964662,42.806378,19.684757,1.0617804,0.95810622
1257,40,285,15.679036,26.778324,42.426498,19.391054,1.06178,0.95823671
1258,40,290,15.487756,26.595179,42.053235,19.105925,1.0617804,0.95836318
1259,40,295,15.299837,26.415149,41.686427,18.829001,1.0617815,0.95848583
1260,40,300,15.115196,26.238159,41.325916,18.559937,1.0617834,0.95860481
1261,40,305,14.933754,26.064135,40.971548,18.298406,1.0617859,0.95872028
1262,40,310,14.755432,25.893007,40.623177,18.044096,1.0617889,0.95883241
1263,40,315,14.580157,25.724707,40.280656,17.796715,1.0617925,0.95894132
1264,40,320,14.407855,25.559166,39.943848,17.555986,1.0617966,0.95904716
1265,40,325,14.238455,25.396322,39.612618,17.321646,1.0618011,0.95915005
1266,40,330,14.07189,25.23611,39.286833,17.093445,1.061806,0.95925011
1267,40,335,13.908093,25.078471,38.966366,16.871147,1.0618113,0.95934746
1268,40,340,13.746999,24.923344,38.651095,16.654527,1.0618169,0.9594422
1269,40,345,13.588547,24.770673,38.3409,16.443372,1.0618228,0.95953443
1270,40,350,13.432676,24.620402,38.035663,16.237478,1.061829,0.95962426
1271,40,355,13.279327,24.472477,37.735274,16.036653,1.0618355,0.95971178
1272,40,360,13.128443,24.326844,37.43962,15.840712,1.0618421,0.95979706
1273,40,365,12.97997,24.183454,37.148598,15.649482,1.061849,0.9598802
1274,40,370,12.833852,24.042257,36.862102,15.462794,1.0618561,0.95996128
1275,40,375,12.690039,23.903203,36.580033,15.280491,1.0618633,0.96004036
1276,40,380,12.54848,23.766247,36.302293,15.10242,1.0618707,0.96011753
1277,40,385,12.409125,23.631343,36.028788,14.928436,1.0618782,0.96019285
1278,40,390,12.271927,23.498447,35.759425,14.758401,1.0618858,0.96026638
1279,40,395,12.136839,23.367515,35.494114,14.592183,1.0618935,0.96033819
1280,40,400,12.003816,23.238506,35.232769,14.429655,1.0619014,0.96040834
1281,40,405,11.872815,23.111379,34.975306,14.270698,1.0619093,0.96047688
1282,40,410,11.743793,22.986095,34.72164,14.115194,1.0619172,0.96054387
1283,40,415,11.616708,22.862614,34.471694,13.963033,1.0619253,0.96060936
1284,40,420,11.491521,22.740899,34.225388,13.81411,1.0619333,0.9606734
1285,40,425,11.368191,22.620915,33.982647,13.668322,1.0619415,0.96073603
1286,40,430,11.246682,22.502624,33.743397,13.525572,1.0619496,0.96079731
1287,40,435,11.126955,22.385994,33.507567,13.385766,1.0619578,0.96085727
1288,40,440,11.008976,22.270989,33.275086,13.248816,1.061966,0.96091596
1289,40,445,10.892708,22.157577,33.045886,13.114634,1.0619742,0.96097341
1290,40,450,10.778117,22.045727,32.819901,12.983138,1.0619824,0.96102967
1291,40,455,10.665172,21.935407,32.597067,12.85425,1.0619906,0.96108477
1292,40,460,10.553838,21.826587,32.377321,12.727891,1.0619988,0.96113874
1293,40,465,10.444084,21.719236,32.160601,12.60399,1.062007,0.96119163
1294,40,470,10.335881,21.613328,31.946848,12.482475,1.0620152,0.96124346
1295,40,475,10.229197,21.508832,31.736004,12.363278,1.0620234,0.96129427
1296,40,480,10.124004,21.405723,31.528012,12.246335,1.0620316,0.96134407
1297,40,485,10.020274,21.303973,31.322816,12.131582,1.0620397,0.96139292
1298,40,490,9.9179778,21.203557,31.120364,12.018958,1.0620478,0.96144082
1299,40,495,9.81709,21.104448,30.920601,11.908406,1.0620559,0.96148781
1300,40,500,9.7175839,21.006622,30.723478,11.799868,1.062064,0.96153391
1301,40,505,9.6194337,20.910056,30.528945,11.693291,1.062072,0.96157915
1302,40,510,9.5226146,20.814725,30.336952,11.588622,1.06208,0.96162355
1303,40,515,9.4271023,20.720606,30.147451,11.485811,1.062088,0.96166714
1304,40,520,9.3328729,20.627678,29.960398,11.384809,1.0620959,0.96170993
1305,40,525,9.2399035,20.535918,29.775746,11.285569,1.0621037,0.96175195
1306,40,530,9.1481714,20.445305,29.593451,11.188045,1.0621116,0.96179322
1307,40,535,9.0576546,20.355817,29.41347,11.092194,1.0621194,0.96183376
1308,40,540,8.9683316,20.267436,29.235762,10.997973,1.0621271,0.96187359
1309,40,545,8.8801816,20.18014,29.060284,10.905342,1.0621348,0.96191272
1310,40,550,8.7931839,20.09391,28.886997,10.814259,1.0621425,0.96195118
1311,40,555,8.7073188,20.008728,28.715862,10.724688,1.0621501,0.96198897
1312,40,560,8.6225666,19.924574,28.54684,10.636591,1.0621576,0.96202613
1313,40,565,8.5389083,19.841432,28.379894,10.549933,1.0621651,0.96206266
1314,40,570,8.4563256,19.759282,28.214988,10.464677,1.0621726,0.96209858
1315,40,575,8.3748001,19.678108,28.052085,10.380792,1.06218,0.96213391
1316,40,580,8.2943142,19.597892,27.891152,10.298244,1.0621873,0.96216865
1317,40,585,8.2148506,19.518619,27.732153,10.217002,1.0621947,0.96220283
1318,40,590,8.1363923,19.440272,27.575056,10.137035,1.0622019,0.96223645
1319,40,595,8.0589231,19.362836,27.419827,10.058313,1.0622091,0.96226954
1320,40,600,7.9824265,19.286294,27.266436,9.9808086,1.0622163,0.9623021
1321,40,605,7.9068872,19.210632,27.114851,9.9044932,1.0622234,0.96233415
1322,40,610,7.8322894,19.135835,26.965041,9.8293398,1.0622304,0.96236569
1323,40,615,7.7586183,19.061889,26.816977,9.7553225,1.0622374,0.96239674
1324,40,620,7.6858591,18.988779,26.67063,9.6824156,1.0622444,0.96242732
1325,40,625,7.6139975,18.916492,26.525971,9.6105946,1.0622512,0.96245742
1326,40,630,7.5430196,18.845014,26.382972,9.5398356,1.0622581,0.96248707
1327,40,635,7.4729114,18.774332,26.241606,9.4701153,1.0622649,0.96251627
1328,40,640,7.4036596,18.704433,26.101846,9.4014112,1.0622716,0.96254504
1329,40,645,7.3352512,18.635304,25.963667,9.3337013,1.0622783,0.96257337
1330,40,650,7.2676731,18.566933,25.827042,9.2669644,1.0622849,0.96260129
1331,40,655,7.2009131,18.499308,25.691946,9.2011798,1.0622915,0.9626288
1332,40,660,7.1349588,18.432417,25.558356,9.1363274,1.062298,0.96265591
1333,40,665,7.0697981,18.366247,25.426247,9.0723876,1.0623045,0.96268263
1334,40,670,7.0054193,18.300789,25.295596,9.0093415,1.062311,0.96270896
1335,40,675,6.941811,18.23603,25.166379,8.9471705,1.0623173,0.96273492
1336,40,680,6.8789619,18.171959,25.038575,8.8858568,1.0623237,0.96276052
1337,40,685,6.8168611,18.108567,24.91216,8.8253828,1.0623299,0.96278575
1338,40,690,6.7554977,18.045842,24.787114,8.7657314,1.0623362,0.96281063
1339,40,695,6.6948613,17.983774,24.663415,8.7068863,1.0623423,0.96283517
1340,40,700,6.6349416,17.922353,24.541043,8.6488311,1.0623485,0.96285937
1341,40,705,6.5757284,17.86157,24.419976,8.5915504,1.0623545,0.96288324
1342,40,710,6.5172119,17.801414,24.300197,8.5350287,1.0623606,0.96290679
1343,40,715,6.4593826,17.741876,24.181683,8.4792511,1.0623666,0.96293002
1344,40,720,6.4022308,17.682946,24.064418,8.4242033,1.0623725,0.96295293
1345,40,725,6.3457474,17.624616,23.948381,8.3698711,1.0623784,0.96297555
1346,40,730,6.2899233,17.566877,23.833555,8.3162407,1.0623842,0.96299786
1347,40,735,6.2347496,17.50972,23.719922,8.2632987,1.06239,0.96301988
1348,40,740,6.1802177,17.453136,23.607463,8.2110321,1.0623958,0.96304162
1349,40,745,6.126319,17.397117,23.496161,8.1594281,1.0624015,0.96306307
1350,40,750,6.0730452,17.341655,23.386,8.1084742,1.0624071,0.96308425
1351,40,755,6.0203882,17.286741,23.276963,8.0581585,1.0624127,0.96310515
1352,40,760,5.9683399,17.232367,23.169033,8.008469,1.0624183,0.96312579
1353,40,765,5.9168927,17.178526,23.062195,7.9593942,1.0624238,0.96314617
1354,40,770,5.8660386,17.125211,22.956432,7.910923,1.0624293,0.96316629
1355,40,775,5.8157704,17.072413,22.85173,7.8630442,1.0624347,0.96318617
1356,40,780,5.7660806,17.020125,22.748072,7.8157473,1.0624401,0.96320579
1357,40,785,5.716962,16.96834,22.645445,7.7690217,1.0624454,0.96322518
1358,40,790,5.6684075,16.917051,22.543834,7.7228572,1.0624507,0.96324432
1359,40,795,5.6204103,16.866251,22.443223,7.677244,1.062456,0.96326324
1360,40,800,5.5729635,16.815933,22.3436,7.6321722,1.0624612,0.96328192
1361,40,805,5.5260605,16.76609,22.244951,7.5876324,1.0624664,0.96330038
1362,40,810,5.4796949,16.716716,22.147261,7.5436153,1.0624715,0.96331862
1363,40,815,5.4338602,16.667804,22.050518,7.5001118,1.0624766,0.96333664
1364,40,820,5.3885501,16.619349,21.954709,7.457113,1.0624817,0.96335445
1365,40,825,5.3437586,16.571342,21.85982,7.4146104,1.0624867,0.96337205
1366,40,830,5.2994796,16.52378,21.765839,7.3725954,1.0624917,0.96338945
1367,40,835,5.2557073,16.476655,21.672754,7.3310597,1.0624966,0.96340664
1368,40,840,5.2124359,16.429962,21.580553,7.2899954,1.0625015,0.96342364
1369,40,845,5.1696596,16.383694,21.489224,7.2493945,1.0625064,0.96344044
1370,40,850,5.1273731,16.337847,21.398755,7.2092492,1.0625112,0.96345704
1371,40,855,5.0855708,16.292414,21.309134,7.1695521,1.062516,0.96347346
1372,40,860,5.0442474,16.24739,21.22035,7.1302957,1.0625207,0.9634897
1373,40,865,5.0033977,16.20277,21.132392,7.0914727,1.0625254,0.96350575
1374,40,870,4.9630165,16.158548,21.04525,7.0530762,1.0625301,0.96352162
1375,40,875,4.9230988,16.114719,20.958912,7.0150993,1.0625347,0.96353732
1376,40,880,4.8836397,16.071278,20.873368,6.977535,1.0625393,0.96355284
1377,40,885,4.8446344,16.02822,20.788608,6.9403769,1.0625439,0.96356819
1378,40,890,4.806078,15.98554,20.704621,6.9036184,1.0625484,0.96358338
1379,40,895,4.767966,15.943233,20.621397,6.8672532,1.0625529,0.9635984
1380,40,900,4.7302938,15.901294,20.538927,6.831275,1.0625573,0.96361326
1381,40,905,4.6930569,15.859719,20.4572,6.7956779,1.0625618,0.96362795
1382,40,910,4.6562509,15.818502,20.376208,6.7604557,1.0625662,0.96364249
1383,40,915,4.6198715,15.77764,20.295941,6.7256028,1.0625705,0.96365688
1384,40,920,4.5839145,15.737128,20.21639,6.6911134,1.0625748,0.96367112
1385,40,925,4.5483757,15.696961,20.137545,6.6569819,1.0625791,0.9636852
1386,40,930,4.5132511,15.657136,20.059399,6.6232027,1.0625834,0.96369914
1387,40,935,4.4785366,15.617647,19.981941,6.5897706,1.0625876,0.96371293
1388,40,940,4.4442283,15.578491,19.905164,6.5566803,1.0625918,0.96372658
1389,40,945,4.4103224,15.539664,19.829059,6.5239266,1.062596,0.96374009
1390,40,950,4.3768151,15.501161,19.753618,6.4915045,1.0626001,0.96375346
1391,40,955,4.3437027,15.462978,19.678832,6.459409,1.0626042,0.96376669
1392,40,960,4.3109815,15.425112,19.604694,6.4276353,1.0626083,0.96377979
1393,40,965,4.2786479,15.387559,19.531196,6.3961785,1.0626123,0.96379276
1394,40,970,4.2466985,15.350315,19.458329,6.3650341,1.0626163,0.96380559
1395,40,975,4.2151298,15.313376,19.386086,6.3341975,1.0626203,0.9638183
1396,40,980,4.1839384,15.276739,19.31446,6.3036642,1.0626242,0.96383089
1397,40,985,4.153121,15.240399,19.243442,6.2734297,1.0626282,0.96384334
1398,40,990,4.1226742,15.204354,19.173027,6.2434898,1.062632,0.96385568
1399,40,995,4.092595,15.168599,19.103206,6.2138403,1.0626359,0.96386789
1400,40,1000,4.06288,15.133132,19.033973,6.1844769,1.0626397,0.96387999
1401,40,1005,4.0335263,15.097949,18.96532,6.1553956,1.0626435,0.96389196
1402,40,1010,4.0045307,15.063047,18.897241,6.1265925,1.0626473,0.96390383
1403,40,1015,3.9758903,15.028421,18.829729,6.0980635,1.0626511,0.96391557
1404,40,1020,3.9476021,14.99407,18.762777,6.0698049,1.0626548,0.96392721
1405,40,1025,3.9196632,14.95999,18.696379,6.0418129,1.0626585,0.96393873
1406,40,1030,3.8920708,14.926177,18.630528,6.0140837,1.0626622,0.96395015
1407,40,1035,3.8648221,14.89263,18.565218,5.9866138,1.0626658,0.96396146
1408,40,1040,3.8379142,14.859343,18.500443,5.9593996,1.0626694,0.96397266
1409,40,1045,3.8113444,14.826316,18.436196,5.9324375,1.062673,0.96398375
1410,40,1050,3.7851102,14.793544,18.372471,5.9057241,1.0626766,0.96399475
1411,40,1055,3.7592088,14.761024,18.309263,5.879256,1.0626801,0.96400564
1412,40,1060,3.7336376,14.728755,18.246565,5.85303,1.0626836,0.96401643
1413,40,1065,3.7083942,14.696732,18.184372,5.8270427,1.0626871,0.96402712
1414,40,1070,3.683476,14.664954,18.122679,5.8012909,1.0626906,0.96403772
1415,40,1075,3.6588804,14.633417,18.061478,5.7757716,1.062694,0.96404822
1416,40,1080,3.6346051,14.602119,18.000766,5.7504816,1.0626974,0.96405862
1417,40,1085,3.6106477,14.571057,17.940535,5.7254179,1.0627008,0.96406893
1418,40,1090,3.5870057,14.540229,17.880782,5.7005775,1.0627042,0.96407915
1419,40,1095,3.5636769,14.509631,17.821501,5.6759575,1.0627076,0.96408927
1420,40,1100,3.5406589,14.479262,17.762686,5.651555,1.0627109,0.96409931
1421,40,1105,3.5179494,14.449119,17.704332,5.6273672,1.0627142,0.96410926
